bootstrap_iteration,statistic,p_value,significant,comparison
1672,1.3441821584895444,0.24831448949445728,False,Pre vs Post Inauguration
1673,1.2228937234742703,0.2707316459140133,False,Pre vs Post Inauguration
1674,2.545686022472298,0.11290013742917604,False,Pre vs Post Inauguration
1675,0.11731072343908838,0.7324946468487259,False,Pre vs Post Inauguration
1676,2.8825512883024524,0.0918143718763104,False,Pre vs Post Inauguration
1677,0.34753720013652745,0.5564815317627606,False,Pre vs Post Inauguration
1678,2.2610249932161546,0.13496799705729706,False,Pre vs Post Inauguration
1679,0.06393954750076965,0.8007533264354585,False,Pre vs Post Inauguration
1680,0.4510427557461132,0.5029710713404804,False,Pre vs Post Inauguration
1681,0.12610021104592892,0.7230563431979271,False,Pre vs Post Inauguration
1682,0.4833412773689336,0.48809026753044793,False,Pre vs Post Inauguration
1683,0.17244069217242558,0.6786013629687796,False,Pre vs Post Inauguration
1684,0.28575694078080277,0.5938189762332573,False,Pre vs Post Inauguration
1685,0.28508692928029833,0.5942515799029965,False,Pre vs Post Inauguration
1686,0.13123022767395226,0.7177180884925148,False,Pre vs Post Inauguration
1687,6.220070932675905,0.013820530093235795,True,Pre vs Post Inauguration
1688,1.948423486847968,0.1650148488706723,False,Pre vs Post Inauguration
1689,0.814473112243143,0.36838505428063384,False,Pre vs Post Inauguration
1690,6.220079579105388,0.01382046560110135,True,Pre vs Post Inauguration
1691,1.004524552111407,0.31798512714962085,False,Pre vs Post Inauguration
1692,0.42476738539890335,0.515659610209249,False,Pre vs Post Inauguration
1693,0.023509997933565827,0.8783638918121289,False,Pre vs Post Inauguration
1694,0.7508320717857734,0.38772794792884,False,Pre vs Post Inauguration
1695,0.23318506722791593,0.629942895639483,False,Pre vs Post Inauguration
1696,0.7875680191332394,0.3763918408513023,False,Pre vs Post Inauguration
1697,1.706982677822225,0.19356639848380186,False,Pre vs Post Inauguration
1698,0.17149966892068375,0.679430067981728,False,Pre vs Post Inauguration
1699,0.08338875550179467,0.7731930192314788,False,Pre vs Post Inauguration
1700,2.0008638090107698,0.1594783152227349,False,Pre vs Post Inauguration
1701,0.43372538100960534,0.511271880978545,False,Pre vs Post Inauguration
1702,0.9881724926593557,0.32194195160907135,False,Pre vs Post Inauguration
1703,0.6808105356880454,0.4107421551165601,False,Pre vs Post Inauguration
1704,0.1465199371579409,0.7024766949370819,False,Pre vs Post Inauguration
1705,0.023501948857239854,0.878384551959651,False,Pre vs Post Inauguration
1706,0.04124368487503753,0.8393695894912923,False,Pre vs Post Inauguration
1707,0.5500175584246938,0.45957998022663893,False,Pre vs Post Inauguration
1708,0.614823260361535,0.4343311364104767,False,Pre vs Post Inauguration
1709,0.06811622642555465,0.7944914741216733,False,Pre vs Post Inauguration
1710,3.138031795563583e-05,0.995538571448911,False,Pre vs Post Inauguration
1711,6.183426991828281,0.014096686826120012,True,Pre vs Post Inauguration
1712,0.3388206575559485,0.5614674160175976,False,Pre vs Post Inauguration
1713,2.197979965193734,0.14048839782130046,False,Pre vs Post Inauguration
1714,0.38469732143836644,0.5361303143212841,False,Pre vs Post Inauguration
1715,3.290363785373863,0.07187594642227234,False,Pre vs Post Inauguration
1716,2.510952403808529,0.11536322584597537,False,Pre vs Post Inauguration
1717,3.3005679672778676,0.07144178972861134,False,Pre vs Post Inauguration
1718,1.9074591248726547,0.1694944064666079,False,Pre vs Post Inauguration
1719,0.5214427741612966,0.4714576366381371,False,Pre vs Post Inauguration
1720,3.079436263864253,0.08152353085136047,False,Pre vs Post Inauguration
1721,0.2511181605166534,0.6170930614069479,False,Pre vs Post Inauguration
1722,1.559098603787649,0.21392675835586694,False,Pre vs Post Inauguration
1723,0.6467761333259312,0.4226609873754852,False,Pre vs Post Inauguration
1724,0.39822915278994925,0.5290566176876437,False,Pre vs Post Inauguration
1725,0.02403624371636714,0.8770209093071505,False,Pre vs Post Inauguration
1726,0.05588286938019782,0.8134787990417445,False,Pre vs Post Inauguration
1727,0.3243884640015372,0.5699148941569656,False,Pre vs Post Inauguration
1728,0.09488972343418012,0.7585184070848885,False,Pre vs Post Inauguration
1729,1.0053377844315265,0.3177900279640397,False,Pre vs Post Inauguration
1730,0.6350892732353224,0.42687359032794914,False,Pre vs Post Inauguration
1731,1.0290945261810795,0.31215965980395605,False,Pre vs Post Inauguration
1732,2.4916671401024924,0.11675664144942874,False,Pre vs Post Inauguration
1733,0.09957227678939302,0.7528236979108808,False,Pre vs Post Inauguration
1734,0.03562670273787553,0.8505677917238079,False,Pre vs Post Inauguration
1735,0.16581688639898398,0.6844920868111644,False,Pre vs Post Inauguration
1736,0.42622246712651357,0.5149424226689043,False,Pre vs Post Inauguration
1737,0.7246560604806537,0.39610635276644257,False,Pre vs Post Inauguration
1738,3.670370020034067,0.05747117186513254,False,Pre vs Post Inauguration
1739,0.9340332667454448,0.3355200382366852,False,Pre vs Post Inauguration
1740,1.595626765131258,0.20866959388052467,False,Pre vs Post Inauguration
1741,0.14856405818733212,0.7005091965065839,False,Pre vs Post Inauguration
1742,0.0349568779238091,0.8519626449132205,False,Pre vs Post Inauguration
1743,0.28809316284962083,0.5923156459193554,False,Pre vs Post Inauguration
1744,0.3596357331380664,0.5496991588986216,False,Pre vs Post Inauguration
1745,0.013792553063145986,0.9066820417761607,False,Pre vs Post Inauguration
1746,2.2881896730925946,0.1326653244453752,False,Pre vs Post Inauguration
1747,0.0002357918158087786,0.9877708933547578,False,Pre vs Post Inauguration
1748,1.2605765666047861,0.26350574440602337,False,Pre vs Post Inauguration
1749,4.311123904075559,0.03973276876590942,True,Pre vs Post Inauguration
1750,0.04425332369515868,0.8336955580375682,False,Pre vs Post Inauguration
1751,0.010688634857725175,0.9178079255330536,False,Pre vs Post Inauguration
1752,8.07946586715894,0.005162159448406992,True,Pre vs Post Inauguration
1753,0.34835268142535253,0.5560193997036806,False,Pre vs Post Inauguration
1754,1.666124226933767,0.19895247445573566,False,Pre vs Post Inauguration
1755,0.4821024888962971,0.4886472802179449,False,Pre vs Post Inauguration
1756,0.20655031661670656,0.6502040413781698,False,Pre vs Post Inauguration
1757,1.362228766848335,0.24517903916368647,False,Pre vs Post Inauguration
1758,0.0679564572196803,0.7947271755388788,False,Pre vs Post Inauguration
1759,1.4556567979956243,0.22970170355900238,False,Pre vs Post Inauguration
1760,1.9168612097248043,0.16845395555074139,False,Pre vs Post Inauguration
1761,0.941738634405004,0.3335412889098668,False,Pre vs Post Inauguration
1762,0.3060830838744581,0.580995475402365,False,Pre vs Post Inauguration
1763,0.18311566005630986,0.6693811782755987,False,Pre vs Post Inauguration
1764,1.1396145839581955,0.2876113013985129,False,Pre vs Post Inauguration
1765,0.13577859120760655,0.7130830356647786,False,Pre vs Post Inauguration
1766,4.100516383120914,0.0448129323866687,True,Pre vs Post Inauguration
1767,0.11230522112744144,0.7380473623638131,False,Pre vs Post Inauguration
1768,1.7160460275340639,0.1923950855275348,False,Pre vs Post Inauguration
1769,1.104535733302874,0.29512314209359297,False,Pre vs Post Inauguration
1770,2.845414191853036,0.0939107311409874,False,Pre vs Post Inauguration
1771,1.164074557351057,0.28251801814402366,False,Pre vs Post Inauguration
1772,0.03337309454916205,0.8553167797565491,False,Pre vs Post Inauguration
1773,4.473771862616074,0.03622919931699421,True,Pre vs Post Inauguration
1774,0.10062992744766373,0.7515579283242853,False,Pre vs Post Inauguration
1775,0.47664938790787054,0.4911119201890438,False,Pre vs Post Inauguration
1776,0.689661443188807,0.40772443245768164,False,Pre vs Post Inauguration
1777,3.1723086267738316,0.07711242187471688,False,Pre vs Post Inauguration
1778,0.06423423362453248,0.8003045000731541,False,Pre vs Post Inauguration
1779,0.31137178553932576,0.5777503515042779,False,Pre vs Post Inauguration
1780,0.1986854849245277,0.6564875943254558,False,Pre vs Post Inauguration
1781,1.6732678928397082,0.19799811498860007,False,Pre vs Post Inauguration
1782,4.775584320267263,0.03056583010113447,True,Pre vs Post Inauguration
1783,0.6007511761922818,0.43962731605236594,False,Pre vs Post Inauguration
1784,2.754103174907423,0.09929262091998738,False,Pre vs Post Inauguration
1785,0.054883849857144534,0.8151227724830066,False,Pre vs Post Inauguration
1786,1.2933107737305163,0.2574238371070054,False,Pre vs Post Inauguration
1787,0.10570541698691685,0.7455834315691605,False,Pre vs Post Inauguration
1788,0.40693544766296175,0.5245938590313387,False,Pre vs Post Inauguration
1789,2.035975789564522,0.15589067026097822,False,Pre vs Post Inauguration
1790,0.2841418822671793,0.5948628778635858,False,Pre vs Post Inauguration
1791,0.18814927945413207,0.6651437146592897,False,Pre vs Post Inauguration
1792,0.055021946780403994,0.8148945865890387,False,Pre vs Post Inauguration
1793,1.7196391343494026,0.1919330399147064,False,Pre vs Post Inauguration
1794,0.5684193367151241,0.45218157308130846,False,Pre vs Post Inauguration
1795,0.35951163530273,0.5497679354654343,False,Pre vs Post Inauguration
1796,0.214137444585973,0.6442778353955296,False,Pre vs Post Inauguration
1797,0.0188814482448613,0.890908640950431,False,Pre vs Post Inauguration
1798,0.18947363335802672,0.6640400491087645,False,Pre vs Post Inauguration
1799,1.3640553803709026,0.244864406231932,False,Pre vs Post Inauguration
1800,0.07725350820558538,0.7814734842350168,False,Pre vs Post Inauguration
1801,1.3691815398180402,0.24398407914522888,False,Pre vs Post Inauguration
1802,3.233686060639823,0.07434008654629315,False,Pre vs Post Inauguration
1803,2.449668027528315,0.11985669499355799,False,Pre vs Post Inauguration
1804,0.16724204416415386,0.6832131978658573,False,Pre vs Post Inauguration
1805,0.24142391195749022,0.6239658174112306,False,Pre vs Post Inauguration
1806,4.843823562869353,0.029419967235546355,True,Pre vs Post Inauguration
1807,0.009174827432579222,0.9238310455071937,False,Pre vs Post Inauguration
1808,0.9236106313269669,0.338221845842839,False,Pre vs Post Inauguration
1809,0.7965042944945576,0.37370550925522794,False,Pre vs Post Inauguration
1810,0.9056480176795703,0.34294770048323486,False,Pre vs Post Inauguration
1811,0.03403380242409933,0.8539077372676396,False,Pre vs Post Inauguration
1812,1.5969916934146307,0.20847616418819628,False,Pre vs Post Inauguration
1813,0.0014741498750925788,0.969428910961304,False,Pre vs Post Inauguration
1814,0.020386738197001715,0.8866720271137277,False,Pre vs Post Inauguration
1815,0.9953126085178741,0.3202062300379772,False,Pre vs Post Inauguration
1816,0.0007413963332347502,0.9783170322305951,False,Pre vs Post Inauguration
1817,0.9076796143627194,0.34240872529825794,False,Pre vs Post Inauguration
1818,0.4551925015678707,0.5010163392420959,False,Pre vs Post Inauguration
1819,1.9293529848093218,0.16708300605588647,False,Pre vs Post Inauguration
1820,1.1949834264378116,0.2762450849154194,False,Pre vs Post Inauguration
1821,0.13263058237530306,0.7162814705219764,False,Pre vs Post Inauguration
1822,0.9920072384908671,0.3210081998040806,False,Pre vs Post Inauguration
1823,0.3378557081061745,0.5620246434890823,False,Pre vs Post Inauguration
1824,0.21311612749830233,0.6450680771867721,False,Pre vs Post Inauguration
1825,1.927103900025708,0.1673288836756988,False,Pre vs Post Inauguration
1826,4.039773943816179,0.04640341312736288,True,Pre vs Post Inauguration
1827,1.4332735743998557,0.2332983537883649,False,Pre vs Post Inauguration
1828,0.5499335131542549,0.459614209886674,False,Pre vs Post Inauguration
1829,0.10846312720592889,0.7424036345574118,False,Pre vs Post Inauguration
1830,0.7951291137819139,0.374117136135383,False,Pre vs Post Inauguration
1831,0.07907545224511413,0.7789785251110554,False,Pre vs Post Inauguration
1832,0.06693303320787453,0.7962440640704931,False,Pre vs Post Inauguration
1833,0.2800287794478535,0.5975387333974816,False,Pre vs Post Inauguration
1834,0.5171354151474088,0.47329102651485466,False,Pre vs Post Inauguration
1835,0.12706577671460456,0.7220423441218409,False,Pre vs Post Inauguration
1836,0.766872335246756,0.38271915196713,False,Pre vs Post Inauguration
1837,0.5467177622384347,0.46092696660272925,False,Pre vs Post Inauguration
1838,0.05660396124696886,0.8123018032438032,False,Pre vs Post Inauguration
1839,0.9891558284518011,0.3217021683478256,False,Pre vs Post Inauguration
1840,2.153082756509632,0.14457589321817563,False,Pre vs Post Inauguration
1841,2.1770487182544787,0.14237744194149254,False,Pre vs Post Inauguration
1842,3.8391938340388645,0.05209787746940009,False,Pre vs Post Inauguration
1843,0.0817943692214647,0.7753123006332274,False,Pre vs Post Inauguration
1844,0.639362500079868,0.4253259534987808,False,Pre vs Post Inauguration
1845,0.010048250014752085,0.9202995705787516,False,Pre vs Post Inauguration
1846,0.15321663935802252,0.6960883169929764,False,Pre vs Post Inauguration
1847,0.5326603798153575,0.4667365923303779,False,Pre vs Post Inauguration
1848,4.518019165248361,0.03533382631955533,True,Pre vs Post Inauguration
1849,0.1896570536438193,0.6638875560489961,False,Pre vs Post Inauguration
1850,0.06729636457026188,0.7957041365177051,False,Pre vs Post Inauguration
1851,0.8697612561869215,0.3526620909990872,False,Pre vs Post Inauguration
1852,0.06726472743791727,0.7957510888437154,False,Pre vs Post Inauguration
1853,1.0315741668201257,0.3115795726361072,False,Pre vs Post Inauguration
1854,0.03899158384166208,0.8437580076036669,False,Pre vs Post Inauguration
1855,0.5081387087696205,0.4771580882385652,False,Pre vs Post Inauguration
1856,0.13093151878291812,0.7180256544189937,False,Pre vs Post Inauguration
1857,1.2263012541649956,0.27006806789125815,False,Pre vs Post Inauguration
1858,1.5307256744037698,0.21812001837716363,False,Pre vs Post Inauguration
1859,0.7337392959091036,0.3931696301357748,False,Pre vs Post Inauguration
1860,0.846626115759692,0.3591258607099145,False,Pre vs Post Inauguration
1861,1.0059626838398381,0.31764021842296525,False,Pre vs Post Inauguration
1862,1.105612157618119,0.29488890279515334,False,Pre vs Post Inauguration
1863,0.15827965978210023,0.6913645989950132,False,Pre vs Post Inauguration
1864,2.053034617904779,0.15418112348488627,False,Pre vs Post Inauguration
1865,0.21078345369175844,0.6468816397937762,False,Pre vs Post Inauguration
1866,0.27669609103868503,0.5997254084526695,False,Pre vs Post Inauguration
1867,2.721907596740794,0.10127060333574808,False,Pre vs Post Inauguration
1868,1.1287736015420147,0.2899062960785605,False,Pre vs Post Inauguration
1869,0.17620176853683886,0.6753154484691662,False,Pre vs Post Inauguration
1870,0.028191820221905195,0.8669062547589306,False,Pre vs Post Inauguration
1871,0.0007597342000506555,0.9780505820122215,False,Pre vs Post Inauguration
1872,4.239524188972051,0.04138748981401298,True,Pre vs Post Inauguration
1873,2.5551624607095027,0.11223833796669215,False,Pre vs Post Inauguration
1874,1.293980173863364,0.2573013017716913,False,Pre vs Post Inauguration
1875,0.3270646042634039,0.568329859802304,False,Pre vs Post Inauguration
1876,0.4483075537576175,0.5042666411426218,False,Pre vs Post Inauguration
1877,1.4773757912378906,0.22627598148056197,False,Pre vs Post Inauguration
1878,0.12021645883856058,0.7293318259155588,False,Pre vs Post Inauguration
1879,0.5124826609383535,0.47528450651605914,False,Pre vs Post Inauguration
1880,0.0008384942258620066,0.976941212514392,False,Pre vs Post Inauguration
1881,4.663355613121458,0.03255395289490169,True,Pre vs Post Inauguration
1882,0.6581971621204904,0.41860438480275497,False,Pre vs Post Inauguration
1883,1.3835667306020676,0.2415343755524392,False,Pre vs Post Inauguration
1884,0.008483777520694496,0.9267472385748098,False,Pre vs Post Inauguration
1885,1.5760044170626755,0.21147419684664512,False,Pre vs Post Inauguration
1886,0.02583772728785272,0.8725340347082603,False,Pre vs Post Inauguration
1887,2.999926489409673,0.08551904183541272,False,Pre vs Post Inauguration
1888,0.7253403739978359,0.39588400034482085,False,Pre vs Post Inauguration
1889,0.001418551182789322,0.9700106779540635,False,Pre vs Post Inauguration
1890,0.07245141351237269,0.7882053563933562,False,Pre vs Post Inauguration
1891,3.5640232743863605,0.06115935327250382,False,Pre vs Post Inauguration
1892,0.3077771051175966,0.5799520611334474,False,Pre vs Post Inauguration
1893,0.21672103274455298,0.6422889650253815,False,Pre vs Post Inauguration
1894,0.06422349481553336,0.80032083672036,False,Pre vs Post Inauguration
1895,0.7016786497411635,0.4036791803459019,False,Pre vs Post Inauguration
1896,2.4612309296777055,0.11899413235834931,False,Pre vs Post Inauguration
1897,0.009322866201735513,0.9232209051065823,False,Pre vs Post Inauguration
1898,1.1261971979605512,0.29045516418848305,False,Pre vs Post Inauguration
1899,0.01983295181546302,0.8882114840996954,False,Pre vs Post Inauguration
1900,0.013878318452496078,0.9063936999595916,False,Pre vs Post Inauguration
1901,1.2244849196281908,0.270421523089245,False,Pre vs Post Inauguration
1902,0.25260900166045624,0.6160509198800107,False,Pre vs Post Inauguration
1903,2.8199338652832897,0.0953794940733636,False,Pre vs Post Inauguration
1904,0.3287762277001173,0.5673206046900134,False,Pre vs Post Inauguration
1905,0.00879673289726046,0.9254122892970544,False,Pre vs Post Inauguration
1906,2.112803770793501,0.1483583716998166,False,Pre vs Post Inauguration
1907,0.16698891061679239,0.6834398854314478,False,Pre vs Post Inauguration
1908,0.8724383494546298,0.3519245045670216,False,Pre vs Post Inauguration
1909,0.6200723969075723,0.43238059808541573,False,Pre vs Post Inauguration
1910,0.004843218065025072,0.9446189012257356,False,Pre vs Post Inauguration
1911,1.3483619981259474,0.24758389664413621,False,Pre vs Post Inauguration
1912,0.36556301836585653,0.5464328509433518,False,Pre vs Post Inauguration
1913,0.048293534302546307,0.8263868136738952,False,Pre vs Post Inauguration
1914,6.37522455092326,0.012712227914876764,True,Pre vs Post Inauguration
1915,0.26419116587752606,0.6080833409066062,False,Pre vs Post Inauguration
1916,2.6203916192526497,0.1077982918748482,False,Pre vs Post Inauguration
1917,0.5159579132978286,0.47379423914441066,False,Pre vs Post Inauguration
1918,1.4769424451725572,0.2263437247092064,False,Pre vs Post Inauguration
1919,0.3329433860712789,0.5648779852446728,False,Pre vs Post Inauguration
1920,0.3084634043566661,0.5795304123249053,False,Pre vs Post Inauguration
1921,1.0737007848507463,0.3019365287727531,False,Pre vs Post Inauguration
1922,6.104194434849831,0.01471363936373241,True,Pre vs Post Inauguration
1923,0.4621504274881953,0.49776776994110394,False,Pre vs Post Inauguration
1924,0.09710351436925531,0.755807318535595,False,Pre vs Post Inauguration
1925,0.16429207662892983,0.6858675211376601,False,Pre vs Post Inauguration
1926,0.6163055467665565,0.43377896889047873,False,Pre vs Post Inauguration
1927,0.008304608845436502,0.9275227002894761,False,Pre vs Post Inauguration
1928,0.26474573908216376,0.6077074190617205,False,Pre vs Post Inauguration
1929,0.23781978466124143,0.6265647251304678,False,Pre vs Post Inauguration
1930,0.24149267219820628,0.623916469853657,False,Pre vs Post Inauguration
1931,0.0023674012894825723,0.9612643436156564,False,Pre vs Post Inauguration
1932,0.7968331765906796,0.3736071610433236,False,Pre vs Post Inauguration
1933,1.19851682496929,0.27553929155243295,False,Pre vs Post Inauguration
1934,2.4786973270563464,0.11770430877822478,False,Pre vs Post Inauguration
1935,0.0030362572860232464,0.956137284379645,False,Pre vs Post Inauguration
1936,0.5880646930924669,0.4444879279383762,False,Pre vs Post Inauguration
1937,0.6141224620155319,0.4345925660291493,False,Pre vs Post Inauguration
1938,0.46509883848391875,0.49640197771126926,False,Pre vs Post Inauguration
1939,4.7607458292286715,0.03082117120504158,True,Pre vs Post Inauguration
1940,1.0632032658044435,0.3043026182258577,False,Pre vs Post Inauguration
1941,7.835699752139443e-05,0.9929501359758719,False,Pre vs Post Inauguration
1942,0.8695454798360659,0.35272163366536546,False,Pre vs Post Inauguration
1943,0.08699842495502551,0.7684747951146581,False,Pre vs Post Inauguration
1944,1.0564093087603679,0.30584682870008567,False,Pre vs Post Inauguration
1945,1.6784579692586004,0.19730814359296783,False,Pre vs Post Inauguration
1946,0.17668549349122545,0.6748958401435139,False,Pre vs Post Inauguration
1947,3.1367492149079164,0.07876987993480462,False,Pre vs Post Inauguration
1948,0.02900201500571732,0.8650256216118669,False,Pre vs Post Inauguration
1949,0.45484388574144186,0.5011800540836223,False,Pre vs Post Inauguration
1950,0.002283383364599675,0.9619573711834384,False,Pre vs Post Inauguration
1951,6.7635015010217066,0.0103252942911714,True,Pre vs Post Inauguration
1952,2.2921912381887917,0.13232988491740083,False,Pre vs Post Inauguration
1953,0.20468979184508987,0.6516773018826312,False,Pre vs Post Inauguration
1954,1.1266303535422568,0.2903627929338827,False,Pre vs Post Inauguration
1955,0.0007295312944999541,0.9784911923586648,False,Pre vs Post Inauguration
1956,0.07635489973705407,0.7827157161516187,False,Pre vs Post Inauguration
1957,0.5612860122528203,0.4550270015304789,False,Pre vs Post Inauguration
1958,0.2910795774236606,0.5904053293716531,False,Pre vs Post Inauguration
1959,2.6260804839156635,0.10742040424791016,False,Pre vs Post Inauguration
1960,1.589932877682724,0.20947881352062678,False,Pre vs Post Inauguration
1961,0.3897287671379837,0.5334802168300026,False,Pre vs Post Inauguration
1962,0.0025393550976847363,0.9598833957120636,False,Pre vs Post Inauguration
1963,0.3335658209551475,0.5645148917632328,False,Pre vs Post Inauguration
1964,0.022247047932485765,0.8816511051448904,False,Pre vs Post Inauguration
1965,2.7516259261525526,0.09944329008371856,False,Pre vs Post Inauguration
1966,0.09581594744716979,0.7573799447279455,False,Pre vs Post Inauguration
1967,0.07906673250109587,0.7789903915940786,False,Pre vs Post Inauguration
1968,8.078950979007084,0.005163543358754266,True,Pre vs Post Inauguration
1969,2.50983784794423,0.11544324874264095,False,Pre vs Post Inauguration
1970,0.5151588982406092,0.47413619972118104,False,Pre vs Post Inauguration
1971,0.02694637844847306,0.8698522244995479,False,Pre vs Post Inauguration
1972,1.3041525961655291,0.2554481145505035,False,Pre vs Post Inauguration
1973,0.9578399709893983,0.32945677209146007,False,Pre vs Post Inauguration
1974,0.23078966425138403,0.6317051373466733,False,Pre vs Post Inauguration
1975,3.3485639277011767,0.06943746858335158,False,Pre vs Post Inauguration
1976,0.6436515678059253,0.4237810906548073,False,Pre vs Post Inauguration
1977,0.3734630065494231,0.5421352948517534,False,Pre vs Post Inauguration
1978,5.6609133686700845,0.018725794237760746,True,Pre vs Post Inauguration
1979,2.9395151257031933,0.0886979482325764,False,Pre vs Post Inauguration
1980,0.7422609972924912,0.39044299214877887,False,Pre vs Post Inauguration
1981,0.2946898013755332,0.5881128208829259,False,Pre vs Post Inauguration
1982,0.16633490104442605,0.6840264982551834,False,Pre vs Post Inauguration
1983,0.018306498180617886,0.8925720838833008,False,Pre vs Post Inauguration
1984,0.49908649116117393,0.48110153652327237,False,Pre vs Post Inauguration
1985,0.3541043795944845,0.5527805058948241,False,Pre vs Post Inauguration
1986,4.307471020854254,0.03981546552231175,True,Pre vs Post Inauguration
1987,0.24852802637678095,0.6189128907252439,False,Pre vs Post Inauguration
1988,2.440223619297767,0.12056641342545214,False,Pre vs Post Inauguration
1989,0.08263464482910234,0.7741926332657219,False,Pre vs Post Inauguration
1990,3.531902138358553,0.06232281487875144,False,Pre vs Post Inauguration
1991,0.5793991827274505,0.4478561423213735,False,Pre vs Post Inauguration
1992,1.3134892943213587,0.253761755942739,False,Pre vs Post Inauguration
1993,2.7499722553252238e-05,0.9958235266786087,False,Pre vs Post Inauguration
1994,0.13974486300828878,0.7091126717279594,False,Pre vs Post Inauguration
1995,0.09429607212423756,0.7592512939223558,False,Pre vs Post Inauguration
1996,1.1810887845447617,0.27904285972108167,False,Pre vs Post Inauguration
1997,0.47352713587395395,0.4925324875356164,False,Pre vs Post Inauguration
1998,0.278647315107713,0.598443120925376,False,Pre vs Post Inauguration
1999,0.08936897933866729,0.7654339008210987,False,Pre vs Post Inauguration
2000,0.5534551145647431,0.45818341195060097,False,Pre vs Post Inauguration
2001,0.5497711563878123,0.45968034547032377,False,Pre vs Post Inauguration
2002,0.9633126679761268,0.32808374840884524,False,Pre vs Post Inauguration
2003,0.014686185897524896,0.9037208206264442,False,Pre vs Post Inauguration
2004,0.8437714743243302,0.35993474363778666,False,Pre vs Post Inauguration
2005,1.6732198822839037,0.19800451085297552,False,Pre vs Post Inauguration
2006,2.0828951928554646,0.1512400616207314,False,Pre vs Post Inauguration
2007,2.626918202590419,0.1073648823089594,False,Pre vs Post Inauguration
2008,2.7248131530433213,0.1010903219023426,False,Pre vs Post Inauguration
2009,1.3044357939406075,0.25539676012284546,False,Pre vs Post Inauguration
2010,0.25255691635422045,0.6160872639525258,False,Pre vs Post Inauguration
2011,2.3663562328769645,0.12628258744958237,False,Pre vs Post Inauguration
2012,0.5956814727986146,0.441559765370624,False,Pre vs Post Inauguration
2013,2.4056496387836015,0.12320496763291407,False,Pre vs Post Inauguration
2014,1.856212809964605,0.1752981335584612,False,Pre vs Post Inauguration
2015,0.13892393588363042,0.7099291263904289,False,Pre vs Post Inauguration
2016,0.0187982523086386,0.8911477305159363,False,Pre vs Post Inauguration
2017,0.35615512875263305,0.5516343087350256,False,Pre vs Post Inauguration
2018,5.478211504759791,0.020698350510034397,True,Pre vs Post Inauguration
2019,2.7262263367522435,0.10100276607743204,False,Pre vs Post Inauguration
2020,0.1535492681614493,0.6957752351311326,False,Pre vs Post Inauguration
2021,0.9429815724319373,0.3332235724088157,False,Pre vs Post Inauguration
2022,0.4096709225911123,0.5232055585534567,False,Pre vs Post Inauguration
2023,0.18547876977275185,0.6673833417826232,False,Pre vs Post Inauguration
2024,0.04829246158087002,0.8263887108216796,False,Pre vs Post Inauguration
2025,1.858921790638414,0.17498561824159237,False,Pre vs Post Inauguration
2026,3.812063962770733,0.05292372787532872,False,Pre vs Post Inauguration
2027,0.4178732602892496,0.5190816138743666,False,Pre vs Post Inauguration
2028,0.04291185918650699,0.8361989108840248,False,Pre vs Post Inauguration
2029,0.5644445045027279,0.4537636295909879,False,Pre vs Post Inauguration
2030,0.4747387058036236,0.49198042662249153,False,Pre vs Post Inauguration
2031,0.057994553821419714,0.8100541945252622,False,Pre vs Post Inauguration
2032,1.3094677440642941,0.25448641291411367,False,Pre vs Post Inauguration
2033,0.006679032492377467,0.9349843976274019,False,Pre vs Post Inauguration
2034,0.4819319496913848,0.4887240451468283,False,Pre vs Post Inauguration
2035,0.09407429006079347,0.7595257409408968,False,Pre vs Post Inauguration
2036,0.7588085408124525,0.38522553687388683,False,Pre vs Post Inauguration
2037,0.4111887256223115,0.5224380667665398,False,Pre vs Post Inauguration
2038,0.8020172616144602,0.37206172914505575,False,Pre vs Post Inauguration
2039,0.7665092697306175,0.3828314985687694,False,Pre vs Post Inauguration
2040,0.2358703219312429,0.6279806509500478,False,Pre vs Post Inauguration
2041,1.5660422001828753,0.21291533520771924,False,Pre vs Post Inauguration
2042,0.004204847854159962,0.9483920968133481,False,Pre vs Post Inauguration
2043,3.2606281503363816,0.0731575028710117,False,Pre vs Post Inauguration
2044,0.8487319424293821,0.35853077278685397,False,Pre vs Post Inauguration
2045,0.2683145028141939,0.605300158831069,False,Pre vs Post Inauguration
2046,0.17738473894280607,0.6742904721561023,False,Pre vs Post Inauguration
2047,0.18626183769142982,0.6667246473553916,False,Pre vs Post Inauguration
2048,3.5018369186106764,0.06343343639332742,False,Pre vs Post Inauguration
2049,8.7982871559105,0.003558483312209804,True,Pre vs Post Inauguration
2050,0.11328143162223832,0.73695376099709,False,Pre vs Post Inauguration
2051,3.2845226452477583,0.07212575553153582,False,Pre vs Post Inauguration
2052,4.814357087070271,0.029909104997599974,True,Pre vs Post Inauguration
2053,0.1550440339547218,0.6943731214801092,False,Pre vs Post Inauguration
2054,0.03053140563611998,0.8615478833004314,False,Pre vs Post Inauguration
2055,1.6414565742443554,0.2022901405289295,False,Pre vs Post Inauguration
2056,2.9076709598443244,0.09042554303322374,False,Pre vs Post Inauguration
2057,0.023593699863827495,0.8781492622187671,False,Pre vs Post Inauguration
2058,0.3984826568112243,0.5289257115699924,False,Pre vs Post Inauguration
2059,0.43250583584875796,0.5118653892305338,False,Pre vs Post Inauguration
2060,0.0007091482184267063,0.9787937261006544,False,Pre vs Post Inauguration
2061,0.16821036931492503,0.6823478830707024,False,Pre vs Post Inauguration
