bootstrap_iteration,statistic,p_value,significant,comparison
120,24.078116050103382,1.8768970592323437e-06,True,Pre-Inauguration vs Entire Period
121,19.28466640475161,1.7997192289171884e-05,True,Pre-Inauguration vs Entire Period
122,19.583257147424664,1.5602120381157192e-05,True,Pre-Inauguration vs Entire Period
123,12.407980576790303,0.0005264432110983076,True,Pre-Inauguration vs Entire Period
124,11.07158081297026,0.0010381405996222545,True,Pre-Inauguration vs Entire Period
125,12.669626656242261,0.0004613772850394277,True,Pre-Inauguration vs Entire Period
126,10.514572206613746,0.00138154460938982,True,Pre-Inauguration vs Entire Period
127,4.207748293389248,0.041505149760535286,True,Pre-Inauguration vs Entire Period
128,9.781895548987269,0.0020173620099304527,True,Pre-Inauguration vs Entire Period
129,4.856889855771963,0.02864365593255434,True,Pre-Inauguration vs Entire Period
130,13.871559229852132,0.0002526843978469354,True,Pre-Inauguration vs Entire Period
131,21.28614244449463,6.9461246547964966e-06,True,Pre-Inauguration vs Entire Period
132,13.047077751068406,0.00038163046658617566,True,Pre-Inauguration vs Entire Period
133,8.306823415613687,0.004368227554703173,True,Pre-Inauguration vs Entire Period
134,11.386006209929358,0.0008841344684362774,True,Pre-Inauguration vs Entire Period
135,7.67788144992984,0.006101634912138261,True,Pre-Inauguration vs Entire Period
136,4.761588506933623,0.030232881173841073,True,Pre-Inauguration vs Entire Period
137,9.357022628081811,0.0025163932812957766,True,Pre-Inauguration vs Entire Period
138,10.418677594698027,0.0014514668693817734,True,Pre-Inauguration vs Entire Period
139,11.301244379610745,0.0009232001886719655,True,Pre-Inauguration vs Entire Period
140,13.827670695237366,0.0002582725825708693,True,Pre-Inauguration vs Entire Period
141,4.724369581174931,0.030878447239906855,True,Pre-Inauguration vs Entire Period
142,17.275229230556487,4.74079888731793e-05,True,Pre-Inauguration vs Entire Period
143,15.179992339334353,0.0001321103563043668,True,Pre-Inauguration vs Entire Period
144,8.169556971938164,0.0046975070513058294,True,Pre-Inauguration vs Entire Period
145,8.017939914758585,0.00509099255324294,True,Pre-Inauguration vs Entire Period
146,15.277325786037718,0.0001259226207230879,True,Pre-Inauguration vs Entire Period
147,16.6898889826495,6.302301581549224e-05,True,Pre-Inauguration vs Entire Period
148,12.470065249055516,0.0005102037329076587,True,Pre-Inauguration vs Entire Period
149,21.84668488178369,5.331838279052642e-06,True,Pre-Inauguration vs Entire Period
150,6.680198913075759,0.010439740902908928,True,Pre-Inauguration vs Entire Period
151,13.38236471256942,0.00032260334960320026,True,Pre-Inauguration vs Entire Period
152,11.239387501953113,0.0009528170132872386,True,Pre-Inauguration vs Entire Period
153,16.610198714599253,6.551995670079201e-05,True,Pre-Inauguration vs Entire Period
154,12.255517441385326,0.0005685942220412913,True,Pre-Inauguration vs Entire Period
155,15.67376557022623,0.000103612703270425,True,Pre-Inauguration vs Entire Period
156,16.76225890482915,6.0839179500394364e-05,True,Pre-Inauguration vs Entire Period
157,9.007219844174719,0.00302129252514745,True,Pre-Inauguration vs Entire Period
158,13.877472088745646,0.0002519409896094646,True,Pre-Inauguration vs Entire Period
159,5.802114801190213,0.01688711218675089,True,Pre-Inauguration vs Entire Period
160,16.011698128685605,8.778573589032386e-05,True,Pre-Inauguration vs Entire Period
161,12.30911980289282,0.0005533965401269318,True,Pre-Inauguration vs Entire Period
162,26.48316296503605,6.183452372548187e-07,True,Pre-Inauguration vs Entire Period
163,9.829535993526981,0.001968115695873751,True,Pre-Inauguration vs Entire Period
164,32.618180321438594,3.882787956873683e-08,True,Pre-Inauguration vs Entire Period
165,10.944405758486804,0.001107968940790373,True,Pre-Inauguration vs Entire Period
166,10.74005627400877,0.0012303674688234072,True,Pre-Inauguration vs Entire Period
167,17.375611578503914,4.5154263096151996e-05,True,Pre-Inauguration vs Entire Period
168,17.462254267506623,4.329655437000625e-05,True,Pre-Inauguration vs Entire Period
169,19.842669904589126,1.3784735955455996e-05,True,Pre-Inauguration vs Entire Period
170,7.472455758054533,0.006810127588728595,True,Pre-Inauguration vs Entire Period
171,11.362223361237946,0.0008949224000305474,True,Pre-Inauguration vs Entire Period
172,11.340869250721983,0.0009047230207476441,True,Pre-Inauguration vs Entire Period
173,6.430336112855878,0.011960575563501693,True,Pre-Inauguration vs Entire Period
174,7.1997191530975035,0.007883922550632307,True,Pre-Inauguration vs Entire Period
175,3.3010060175223077,0.0706907168898461,False,Pre-Inauguration vs Entire Period
176,12.36474829469966,0.0005380615628242719,True,Pre-Inauguration vs Entire Period
177,12.927872959677476,0.00040517255634375235,True,Pre-Inauguration vs Entire Period
178,4.0493575171563805,0.04549036614873945,True,Pre-Inauguration vs Entire Period
179,30.77506176857456,8.836102881461667e-08,True,Pre-Inauguration vs Entire Period
