bootstrap_iteration,d_statistic,p_value,significant,comparison
2982,0.7977225672877847,2.4599219771762843e-22,True,Pre vs Post Inauguration
2983,0.8556935817805383,2.1099619106959824e-26,True,Pre vs Post Inauguration
2984,0.8708074534161491,5.690061462021432e-28,True,Pre vs Post Inauguration
2985,0.8559006211180125,1.8511740697623913e-26,True,Pre vs Post Inauguration
2986,0.8559006211180125,1.8511740697623913e-26,True,Pre vs Post Inauguration
2987,0.8134575569358178,7.112766378276307e-24,True,Pre vs Post Inauguration
2988,0.870600414078675,9.33496260066648e-28,True,Pre vs Post Inauguration
2989,0.8269151138716356,2.5740187221583175e-24,True,Pre vs Post Inauguration
2990,0.8124223602484472,2.5897620890489788e-23,True,Pre vs Post Inauguration
2991,0.8416149068322981,1.9328246846895227e-25,True,Pre vs Post Inauguration
2992,0.8846790890269152,1.0117821725744263e-28,True,Pre vs Post Inauguration
2993,0.8559006211180125,1.8511740697623913e-26,True,Pre vs Post Inauguration
2994,0.7987577639751553,1.1916088775218144e-22,True,Pre vs Post Inauguration
2995,0.7840579710144927,1.4678192490832136e-21,True,Pre vs Post Inauguration
2996,0.841407867494824,2.3117741307806233e-25,True,Pre vs Post Inauguration
2997,0.8846790890269152,1.0117821725744263e-28,True,Pre vs Post Inauguration
2998,0.8559006211180125,1.8511740697623913e-26,True,Pre vs Post Inauguration
2999,0.841407867494824,2.3117741307806233e-25,True,Pre vs Post Inauguration
3000,0.8561076604554866,1.4522960304581176e-26,True,Pre vs Post Inauguration
3001,0.8697722567287784,1.7401962107126535e-27,True,Pre vs Post Inauguration
3002,0.8418219461697722,1.4452219371759112e-25,True,Pre vs Post Inauguration
3003,0.8407867494824016,2.6595724479267336e-25,True,Pre vs Post Inauguration
3004,0.8128364389233954,1.9804827355049364e-23,True,Pre vs Post Inauguration
3005,0.8554865424430642,2.2299136153707975e-26,True,Pre vs Post Inauguration
3006,0.7685300207039337,1.610712272210997e-20,True,Pre vs Post Inauguration
3007,0.8848861283643892,7.770654204755933e-29,True,Pre vs Post Inauguration
3008,0.8997929606625259,9.210379467863182e-31,True,Pre vs Post Inauguration
3009,0.8565217391304348,5.9458613161222845e-27,True,Pre vs Post Inauguration
3010,0.8703933747412008,1.2979863739311527e-27,True,Pre vs Post Inauguration
3011,0.7407867494824016,5.969830194921414e-19,True,Pre vs Post Inauguration
3012,0.8556935817805383,2.1099619106959824e-26,True,Pre vs Post Inauguration
3013,0.7683229813664596,1.6129042980691717e-20,True,Pre vs Post Inauguration
3014,0.8416149068322981,1.9328246846895227e-25,True,Pre vs Post Inauguration
3015,0.8559006211180125,1.8511740697623913e-26,True,Pre vs Post Inauguration
3016,0.9136645962732919,2.53387419087263e-31,True,Pre vs Post Inauguration
3017,0.8420289855072464,9.576191896622993e-26,True,Pre vs Post Inauguration
3018,0.9132505175983436,3.7499294012103955e-31,True,Pre vs Post Inauguration
3019,0.9136645962732919,2.53387419087263e-31,True,Pre vs Post Inauguration
3020,0.8556935817805383,2.1099619106959824e-26,True,Pre vs Post Inauguration
3021,0.784472049689441,8.63461587520153e-22,True,Pre vs Post Inauguration
3022,0.8991718426501035,5.586822480817603e-30,True,Pre vs Post Inauguration
3023,0.7987577639751553,1.1916088775218144e-22,True,Pre vs Post Inauguration
3024,0.8565217391304348,5.9458613161222845e-27,True,Pre vs Post Inauguration
3025,0.755072463768116,9.487751642426869e-20,True,Pre vs Post Inauguration
3026,0.7548654244306419,1.0481669424078779e-19,True,Pre vs Post Inauguration
3027,0.9134575569358178,3.369783317079472e-31,True,Pre vs Post Inauguration
3028,0.8279503105590063,5.332084427698901e-25,True,Pre vs Post Inauguration
3029,0.7838509316770186,1.7232883692462425e-21,True,Pre vs Post Inauguration
3030,0.9277432712215321,1.650444523209452e-32,True,Pre vs Post Inauguration
3031,0.8565217391304348,5.9458613161222845e-27,True,Pre vs Post Inauguration
3032,0.7846790890269151,6.079924673571245e-22,True,Pre vs Post Inauguration
3033,0.7834368530020704,2.0102376289745087e-21,True,Pre vs Post Inauguration
3034,0.7840579710144927,1.4678192490832136e-21,True,Pre vs Post Inauguration
3035,0.8412008281573499,2.5361180565893416e-25,True,Pre vs Post Inauguration
3036,0.7977225672877847,2.4599219771762843e-22,True,Pre vs Post Inauguration
3037,0.8418219461697722,1.4452219371759112e-25,True,Pre vs Post Inauguration
3038,0.8130434782608695,1.529711835041579e-23,True,Pre vs Post Inauguration
3039,0.8130434782608695,1.529711835041579e-23,True,Pre vs Post Inauguration
3040,0.8991718426501035,5.586822480817603e-30,True,Pre vs Post Inauguration
3041,0.8561076604554866,1.4522960304581176e-26,True,Pre vs Post Inauguration
3042,0.8710144927536232,3.0449731407896227e-28,True,Pre vs Post Inauguration
3043,0.7552795031055901,8.164700776154307e-20,True,Pre vs Post Inauguration
3044,0.7979296066252588,2.3785870102727593e-22,True,Pre vs Post Inauguration
3045,0.7836438923395446,1.904423808545569e-21,True,Pre vs Post Inauguration
3046,0.7985507246376812,1.5837254517679078e-22,True,Pre vs Post Inauguration
3047,0.8269151138716356,2.5740187221583175e-24,True,Pre vs Post Inauguration
3048,0.8277432712215321,8.52187909368627e-25,True,Pre vs Post Inauguration
3049,0.8420289855072464,9.576191896622993e-26,True,Pre vs Post Inauguration
3050,0.7693581780538302,1.3993867612426646e-20,True,Pre vs Post Inauguration
3051,0.8846790890269152,1.0117821725744263e-28,True,Pre vs Post Inauguration
3052,0.8556935817805383,2.1099619106959824e-26,True,Pre vs Post Inauguration
3053,0.8848861283643892,7.770654204755933e-29,True,Pre vs Post Inauguration
3054,0.8267080745341615,2.74904237705152e-24,True,Pre vs Post Inauguration
3055,0.8563146997929607,9.93464170916501e-27,True,Pre vs Post Inauguration
3056,0.8561076604554866,1.4522960304581176e-26,True,Pre vs Post Inauguration
3057,0.8267080745341615,2.74904237705152e-24,True,Pre vs Post Inauguration
3058,0.8420289855072464,9.576191896622993e-26,True,Pre vs Post Inauguration
3059,0.9420289855072463,6.3489542041443425e-34,True,Pre vs Post Inauguration
3060,0.8987577639751553,7.19011066140718e-30,True,Pre vs Post Inauguration
3061,0.8563146997929607,9.93464170916501e-27,True,Pre vs Post Inauguration
3062,0.7703933747412008,4.2192639235371595e-21,True,Pre vs Post Inauguration
3063,0.9134575569358178,3.369783317079472e-31,True,Pre vs Post Inauguration
3064,0.8846790890269152,1.0117821725744263e-28,True,Pre vs Post Inauguration
3065,0.8422360248447205,5.786697435711984e-26,True,Pre vs Post Inauguration
3066,0.8561076604554866,1.4522960304581176e-26,True,Pre vs Post Inauguration
3067,0.8269151138716356,2.5740187221583175e-24,True,Pre vs Post Inauguration
3068,0.8277432712215321,8.52187909368627e-25,True,Pre vs Post Inauguration
3069,0.8991718426501035,5.586822480817603e-30,True,Pre vs Post Inauguration
3070,0.7842650103519668,1.1656404183016831e-21,True,Pre vs Post Inauguration
3071,0.8407867494824016,2.6595724479267336e-25,True,Pre vs Post Inauguration
3072,0.8273291925465839,1.8052081556307332e-24,True,Pre vs Post Inauguration
3073,0.8987577639751553,7.19011066140718e-30,True,Pre vs Post Inauguration
3074,0.8412008281573499,2.5361180565893416e-25,True,Pre vs Post Inauguration
3075,0.8420289855072464,9.576191896622993e-26,True,Pre vs Post Inauguration
3076,0.8701863354037267,1.5624952060543334e-27,True,Pre vs Post Inauguration
3077,0.8563146997929607,9.93464170916501e-27,True,Pre vs Post Inauguration
3078,0.9136645962732919,2.53387419087263e-31,True,Pre vs Post Inauguration
3079,0.870600414078675,9.33496260066648e-28,True,Pre vs Post Inauguration
3080,0.7697722567287785,1.0237136646529634e-20,True,Pre vs Post Inauguration
3081,0.8265010351966874,2.8196108962239888e-24,True,Pre vs Post Inauguration
3082,0.9422360248447205,5.911425577738071e-34,True,Pre vs Post Inauguration
3083,0.8842650103519669,1.192263592765821e-28,True,Pre vs Post Inauguration
3084,0.8995859213250518,2.0700162893804662e-30,True,Pre vs Post Inauguration
3085,0.841407867494824,2.3117741307806233e-25,True,Pre vs Post Inauguration
3086,0.8565217391304348,5.9458613161222845e-27,True,Pre vs Post Inauguration
3087,0.8271221532091098,2.2550392555595806e-24,True,Pre vs Post Inauguration
3088,0.927536231884058,1.7142176351189707e-32,True,Pre vs Post Inauguration
3089,0.8989648033126294,6.735800823411751e-30,True,Pre vs Post Inauguration
3090,0.8703933747412008,1.2979863739311527e-27,True,Pre vs Post Inauguration
3091,0.8703933747412008,1.2979863739311527e-27,True,Pre vs Post Inauguration
3092,0.8420289855072464,9.576191896622993e-26,True,Pre vs Post Inauguration
3093,0.8991718426501035,5.586822480817603e-30,True,Pre vs Post Inauguration
3094,0.7991718426501035,5.634572462458688e-23,True,Pre vs Post Inauguration
3095,0.8269151138716356,2.5740187221583175e-24,True,Pre vs Post Inauguration
3096,0.9136645962732919,2.53387419087263e-31,True,Pre vs Post Inauguration
3097,0.7977225672877847,2.4599219771762843e-22,True,Pre vs Post Inauguration
3098,0.8846790890269152,1.0117821725744263e-28,True,Pre vs Post Inauguration
3099,0.9,4.6672810879088695e-31,True,Pre vs Post Inauguration
3100,0.8556935817805383,2.1099619106959824e-26,True,Pre vs Post Inauguration
3101,0.884472049689441,1.145120546192707e-28,True,Pre vs Post Inauguration
3102,0.8556935817805383,2.1099619106959824e-26,True,Pre vs Post Inauguration
3103,0.8267080745341615,2.74904237705152e-24,True,Pre vs Post Inauguration
3104,0.8701863354037267,1.5624952060543334e-27,True,Pre vs Post Inauguration
3105,0.8991718426501035,5.586822480817603e-30,True,Pre vs Post Inauguration
3106,0.8703933747412008,1.2979863739311527e-27,True,Pre vs Post Inauguration
3107,0.884472049689441,1.145120546192707e-28,True,Pre vs Post Inauguration
3108,0.8412008281573499,2.5361180565893416e-25,True,Pre vs Post Inauguration
3109,0.8132505175983437,1.0789409345782223e-23,True,Pre vs Post Inauguration
3110,0.8561076604554866,1.4522960304581176e-26,True,Pre vs Post Inauguration
3111,0.8118012422360248,2.773785597648144e-23,True,Pre vs Post Inauguration
3112,0.9424430641821946,4.373082918684069e-34,True,Pre vs Post Inauguration
3113,0.8556935817805383,2.1099619106959824e-26,True,Pre vs Post Inauguration
3114,0.8273291925465839,1.8052081556307332e-24,True,Pre vs Post Inauguration
3115,0.8556935817805383,2.1099619106959824e-26,True,Pre vs Post Inauguration
3116,0.8712215320910973,1.7014914825613353e-28,True,Pre vs Post Inauguration
3117,0.798343685300207,1.9414775697077533e-22,True,Pre vs Post Inauguration
3118,0.8708074534161491,5.690061462021432e-28,True,Pre vs Post Inauguration
3119,0.8989648033126294,6.735800823411751e-30,True,Pre vs Post Inauguration
3120,0.8846790890269152,1.0117821725744263e-28,True,Pre vs Post Inauguration
3121,0.9134575569358178,3.369783317079472e-31,True,Pre vs Post Inauguration
3122,0.8561076604554866,1.4522960304581176e-26,True,Pre vs Post Inauguration
3123,0.913871635610766,1.4659669577383017e-31,True,Pre vs Post Inauguration
3124,0.8556935817805383,2.1099619106959824e-26,True,Pre vs Post Inauguration
3125,0.8265010351966874,2.8196108962239888e-24,True,Pre vs Post Inauguration
3126,0.7977225672877847,2.4599219771762843e-22,True,Pre vs Post Inauguration
3127,0.8559006211180125,1.8511740697623913e-26,True,Pre vs Post Inauguration
3128,0.8701863354037267,1.5624952060543334e-27,True,Pre vs Post Inauguration
3129,0.8124223602484472,2.5897620890489788e-23,True,Pre vs Post Inauguration
3130,0.7695652173913043,1.2332333306930685e-20,True,Pre vs Post Inauguration
3131,0.7979296066252588,2.3785870102727593e-22,True,Pre vs Post Inauguration
3132,0.8565217391304348,5.9458613161222845e-27,True,Pre vs Post Inauguration
3133,0.8708074534161491,5.690061462021432e-28,True,Pre vs Post Inauguration
3134,0.8701863354037267,1.5624952060543334e-27,True,Pre vs Post Inauguration
3135,0.8269151138716356,2.5740187221583175e-24,True,Pre vs Post Inauguration
3136,0.7701863354037267,5.880798229033117e-21,True,Pre vs Post Inauguration
3137,0.7691511387163561,1.510997356400711e-20,True,Pre vs Post Inauguration
3138,0.8563146997929607,9.93464170916501e-27,True,Pre vs Post Inauguration
3139,0.8995859213250518,2.0700162893804662e-30,True,Pre vs Post Inauguration
3140,0.9140786749482401,6.30057831531461e-32,True,Pre vs Post Inauguration
3141,0.9569358178053831,9.541150585875982e-36,True,Pre vs Post Inauguration
3142,0.9426501035196687,2.1626052326409835e-34,True,Pre vs Post Inauguration
3143,0.8418219461697722,1.4452219371759112e-25,True,Pre vs Post Inauguration
3144,0.8997929606625259,9.210379467863182e-31,True,Pre vs Post Inauguration
3145,0.8128364389233954,1.9804827355049364e-23,True,Pre vs Post Inauguration
3146,0.9281573498964804,8.888535885802074e-33,True,Pre vs Post Inauguration
3147,0.7832298136645963,2.0595620677592684e-21,True,Pre vs Post Inauguration
3148,0.8987577639751553,7.19011066140718e-30,True,Pre vs Post Inauguration
3149,0.8124223602484472,2.5897620890489788e-23,True,Pre vs Post Inauguration
3150,0.8132505175983437,1.0789409345782223e-23,True,Pre vs Post Inauguration
3151,0.8124223602484472,2.5897620890489788e-23,True,Pre vs Post Inauguration
3152,0.8556935817805383,2.1099619106959824e-26,True,Pre vs Post Inauguration
3153,0.8563146997929607,9.93464170916501e-27,True,Pre vs Post Inauguration
3154,0.7556935817805382,5.120171638313411e-20,True,Pre vs Post Inauguration
3155,0.870600414078675,9.33496260066648e-28,True,Pre vs Post Inauguration
3156,0.8846790890269152,1.0117821725744263e-28,True,Pre vs Post Inauguration
3157,0.8128364389233954,1.9804827355049364e-23,True,Pre vs Post Inauguration
3158,0.784472049689441,8.63461587520153e-22,True,Pre vs Post Inauguration
3159,0.841407867494824,2.3117741307806233e-25,True,Pre vs Post Inauguration
3160,0.7987577639751553,1.1916088775218144e-22,True,Pre vs Post Inauguration
3161,0.8701863354037267,1.5624952060543334e-27,True,Pre vs Post Inauguration
3162,0.8128364389233954,1.9804827355049364e-23,True,Pre vs Post Inauguration
3163,0.7991718426501035,5.634572462458688e-23,True,Pre vs Post Inauguration
3164,0.8559006211180125,1.8511740697623913e-26,True,Pre vs Post Inauguration
3165,0.8853002070393374,2.611672729710031e-29,True,Pre vs Post Inauguration
3166,0.8703933747412008,1.2979863739311527e-27,True,Pre vs Post Inauguration
3167,0.9136645962732919,2.53387419087263e-31,True,Pre vs Post Inauguration
3168,0.8991718426501035,5.586822480817603e-30,True,Pre vs Post Inauguration
3169,0.8559006211180125,1.8511740697623913e-26,True,Pre vs Post Inauguration
3170,0.8265010351966874,2.8196108962239888e-24,True,Pre vs Post Inauguration
3171,0.9136645962732919,2.53387419087263e-31,True,Pre vs Post Inauguration
3172,0.8993788819875776,3.828419385099035e-30,True,Pre vs Post Inauguration
3173,0.8987577639751553,7.19011066140718e-30,True,Pre vs Post Inauguration
3174,0.8416149068322981,1.9328246846895227e-25,True,Pre vs Post Inauguration
3175,0.8850931677018633,4.9588402506983547e-29,True,Pre vs Post Inauguration
3176,0.9426501035196687,2.1626052326409835e-34,True,Pre vs Post Inauguration
3177,0.9136645962732919,2.53387419087263e-31,True,Pre vs Post Inauguration
3178,0.9132505175983436,3.7499294012103955e-31,True,Pre vs Post Inauguration
3179,0.9132505175983436,3.7499294012103955e-31,True,Pre vs Post Inauguration
3180,0.798343685300207,1.9414775697077533e-22,True,Pre vs Post Inauguration
3181,0.8422360248447205,5.786697435711984e-26,True,Pre vs Post Inauguration
3182,0.8989648033126294,6.735800823411751e-30,True,Pre vs Post Inauguration
3183,0.8267080745341615,2.74904237705152e-24,True,Pre vs Post Inauguration
3184,0.8561076604554866,1.4522960304581176e-26,True,Pre vs Post Inauguration
3185,0.870600414078675,9.33496260066648e-28,True,Pre vs Post Inauguration
3186,0.8991718426501035,5.586822480817603e-30,True,Pre vs Post Inauguration
3187,0.8128364389233954,1.9804827355049364e-23,True,Pre vs Post Inauguration
3188,0.9134575569358178,3.369783317079472e-31,True,Pre vs Post Inauguration
3189,0.8556935817805383,2.1099619106959824e-26,True,Pre vs Post Inauguration
3190,0.8126293995859213,2.3481470322555298e-23,True,Pre vs Post Inauguration
3191,0.8708074534161491,5.690061462021432e-28,True,Pre vs Post Inauguration
3192,0.8848861283643892,7.770654204755933e-29,True,Pre vs Post Inauguration
3193,0.8993788819875776,3.828419385099035e-30,True,Pre vs Post Inauguration
3194,0.8987577639751553,7.19011066140718e-30,True,Pre vs Post Inauguration
3195,0.8995859213250518,2.0700162893804662e-30,True,Pre vs Post Inauguration
3196,0.8269151138716356,2.5740187221583175e-24,True,Pre vs Post Inauguration
3197,0.8850931677018633,4.9588402506983547e-29,True,Pre vs Post Inauguration
3198,0.8559006211180125,1.8511740697623913e-26,True,Pre vs Post Inauguration
3199,0.8848861283643892,7.770654204755933e-29,True,Pre vs Post Inauguration
3200,0.884472049689441,1.145120546192707e-28,True,Pre vs Post Inauguration
3201,0.8991718426501035,5.586822480817603e-30,True,Pre vs Post Inauguration
3202,0.8554865424430642,2.2299136153707975e-26,True,Pre vs Post Inauguration
3203,0.8559006211180125,1.8511740697623913e-26,True,Pre vs Post Inauguration
3204,0.7836438923395446,1.904423808545569e-21,True,Pre vs Post Inauguration
3205,0.8563146997929607,9.93464170916501e-27,True,Pre vs Post Inauguration
3206,0.8416149068322981,1.9328246846895227e-25,True,Pre vs Post Inauguration
3207,0.8271221532091098,2.2550392555595806e-24,True,Pre vs Post Inauguration
3208,0.8271221532091098,2.2550392555595806e-24,True,Pre vs Post Inauguration
3209,0.8128364389233954,1.9804827355049364e-23,True,Pre vs Post Inauguration
3210,0.9134575569358178,3.369783317079472e-31,True,Pre vs Post Inauguration
3211,0.9136645962732919,2.53387419087263e-31,True,Pre vs Post Inauguration
3212,0.9279503105590062,1.3818702366597354e-32,True,Pre vs Post Inauguration
3213,0.8846790890269152,1.0117821725744263e-28,True,Pre vs Post Inauguration
3214,0.870600414078675,9.33496260066648e-28,True,Pre vs Post Inauguration
3215,0.870600414078675,9.33496260066648e-28,True,Pre vs Post Inauguration
3216,0.8993788819875776,3.828419385099035e-30,True,Pre vs Post Inauguration
3217,0.8409937888198757,2.6325076547316546e-25,True,Pre vs Post Inauguration
3218,0.8556935817805383,2.1099619106959824e-26,True,Pre vs Post Inauguration
3219,0.8703933747412008,1.2979863739311527e-27,True,Pre vs Post Inauguration
3220,0.841407867494824,2.3117741307806233e-25,True,Pre vs Post Inauguration
3221,0.8842650103519669,1.192263592765821e-28,True,Pre vs Post Inauguration
3222,0.8848861283643892,7.770654204755933e-29,True,Pre vs Post Inauguration
3223,0.8995859213250518,2.0700162893804662e-30,True,Pre vs Post Inauguration
3224,0.8701863354037267,1.5624952060543334e-27,True,Pre vs Post Inauguration
3225,0.9422360248447205,5.911425577738071e-34,True,Pre vs Post Inauguration
3226,0.8269151138716356,2.5740187221583175e-24,True,Pre vs Post Inauguration
3227,0.8409937888198757,2.6325076547316546e-25,True,Pre vs Post Inauguration
3228,0.8989648033126294,6.735800823411751e-30,True,Pre vs Post Inauguration
3229,0.8422360248447205,5.786697435711984e-26,True,Pre vs Post Inauguration
3230,0.8556935817805383,2.1099619106959824e-26,True,Pre vs Post Inauguration
3231,0.8699792960662526,1.696843371877163e-27,True,Pre vs Post Inauguration
3232,0.913871635610766,1.4659669577383017e-31,True,Pre vs Post Inauguration
3233,0.9277432712215321,1.650444523209452e-32,True,Pre vs Post Inauguration
3234,0.8271221532091098,2.2550392555595806e-24,True,Pre vs Post Inauguration
3235,0.798343685300207,1.9414775697077533e-22,True,Pre vs Post Inauguration
3236,0.7691511387163561,1.510997356400711e-20,True,Pre vs Post Inauguration
3237,0.8995859213250518,2.0700162893804662e-30,True,Pre vs Post Inauguration
3238,0.8701863354037267,1.5624952060543334e-27,True,Pre vs Post Inauguration
3239,0.8842650103519669,1.192263592765821e-28,True,Pre vs Post Inauguration
3240,0.7850931677018633,3.2104320762885863e-22,True,Pre vs Post Inauguration
3241,0.798343685300207,1.9414775697077533e-22,True,Pre vs Post Inauguration
3242,0.8554865424430642,2.2299136153707975e-26,True,Pre vs Post Inauguration
3243,0.8561076604554866,1.4522960304581176e-26,True,Pre vs Post Inauguration
3244,0.8561076604554866,1.4522960304581176e-26,True,Pre vs Post Inauguration
3245,0.7989648033126294,8.338567595819699e-23,True,Pre vs Post Inauguration
3246,0.8128364389233954,1.9804827355049364e-23,True,Pre vs Post Inauguration
3247,0.8126293995859213,2.3481470322555298e-23,True,Pre vs Post Inauguration
3248,0.8561076604554866,1.4522960304581176e-26,True,Pre vs Post Inauguration
3249,0.8563146997929607,9.93464170916501e-27,True,Pre vs Post Inauguration
3250,0.8987577639751553,7.19011066140718e-30,True,Pre vs Post Inauguration
3251,0.8991718426501035,5.586822480817603e-30,True,Pre vs Post Inauguration
3252,0.8265010351966874,2.8196108962239888e-24,True,Pre vs Post Inauguration
3253,0.8701863354037267,1.5624952060543334e-27,True,Pre vs Post Inauguration
3254,0.8991718426501035,5.586822480817603e-30,True,Pre vs Post Inauguration
3255,0.9136645962732919,2.53387419087263e-31,True,Pre vs Post Inauguration
3256,0.8995859213250518,2.0700162893804662e-30,True,Pre vs Post Inauguration
3257,0.7977225672877847,2.4599219771762843e-22,True,Pre vs Post Inauguration
3258,0.913871635610766,1.4659669577383017e-31,True,Pre vs Post Inauguration
3259,0.8271221532091098,2.2550392555595806e-24,True,Pre vs Post Inauguration
3260,0.8853002070393374,2.611672729710031e-29,True,Pre vs Post Inauguration
3261,0.8989648033126294,6.735800823411751e-30,True,Pre vs Post Inauguration
3262,0.9136645962732919,2.53387419087263e-31,True,Pre vs Post Inauguration
3263,0.8273291925465839,1.8052081556307332e-24,True,Pre vs Post Inauguration
3264,0.8840579710144928,1.2002094772285473e-28,True,Pre vs Post Inauguration
3265,0.8124223602484472,2.5897620890489788e-23,True,Pre vs Post Inauguration
3266,0.8416149068322981,1.9328246846895227e-25,True,Pre vs Post Inauguration
3267,0.855072463768116,2.271063044133575e-26,True,Pre vs Post Inauguration
3268,0.8262939958592133,2.8383950261248826e-24,True,Pre vs Post Inauguration
3269,0.7546583850931677,1.1119365070388184e-19,True,Pre vs Post Inauguration
3270,0.8416149068322981,1.9328246846895227e-25,True,Pre vs Post Inauguration
3271,0.9279503105590062,1.3818702366597354e-32,True,Pre vs Post Inauguration
3272,0.913871635610766,1.4659669577383017e-31,True,Pre vs Post Inauguration
3273,0.8556935817805383,2.1099619106959824e-26,True,Pre vs Post Inauguration
3274,0.8846790890269152,1.0117821725744263e-28,True,Pre vs Post Inauguration
3275,0.8420289855072464,9.576191896622993e-26,True,Pre vs Post Inauguration
3276,0.870600414078675,9.33496260066648e-28,True,Pre vs Post Inauguration
3277,0.739751552795031,7.880774090364385e-19,True,Pre vs Post Inauguration
3278,0.827536231884058,1.3020190092974747e-24,True,Pre vs Post Inauguration
3279,0.7848861283643892,4.268570280577985e-22,True,Pre vs Post Inauguration
3280,0.7977225672877847,2.4599219771762843e-22,True,Pre vs Post Inauguration
3281,0.8989648033126294,6.735800823411751e-30,True,Pre vs Post Inauguration
3282,0.8420289855072464,9.576191896622993e-26,True,Pre vs Post Inauguration
3283,0.8420289855072464,9.576191896622993e-26,True,Pre vs Post Inauguration
3284,0.8703933747412008,1.2979863739311527e-27,True,Pre vs Post Inauguration
3285,0.8277432712215321,8.52187909368627e-25,True,Pre vs Post Inauguration
3286,0.8848861283643892,7.770654204755933e-29,True,Pre vs Post Inauguration
3287,0.8561076604554866,1.4522960304581176e-26,True,Pre vs Post Inauguration
3288,0.8561076604554866,1.4522960304581176e-26,True,Pre vs Post Inauguration
3289,0.8987577639751553,7.19011066140718e-30,True,Pre vs Post Inauguration
3290,0.8993788819875776,3.828419385099035e-30,True,Pre vs Post Inauguration
3291,0.8987577639751553,7.19011066140718e-30,True,Pre vs Post Inauguration
3292,0.7840579710144927,1.4678192490832136e-21,True,Pre vs Post Inauguration
3293,0.870600414078675,9.33496260066648e-28,True,Pre vs Post Inauguration
3294,0.8124223602484472,2.5897620890489788e-23,True,Pre vs Post Inauguration
3295,0.798343685300207,1.9414775697077533e-22,True,Pre vs Post Inauguration
3296,0.9422360248447205,5.911425577738071e-34,True,Pre vs Post Inauguration
3297,0.8273291925465839,1.8052081556307332e-24,True,Pre vs Post Inauguration
3298,0.7840579710144927,1.4678192490832136e-21,True,Pre vs Post Inauguration
3299,0.8561076604554866,1.4522960304581176e-26,True,Pre vs Post Inauguration
3300,0.8128364389233954,1.9804827355049364e-23,True,Pre vs Post Inauguration
3301,0.8989648033126294,6.735800823411751e-30,True,Pre vs Post Inauguration
3302,0.8556935817805383,2.1099619106959824e-26,True,Pre vs Post Inauguration
3303,0.8124223602484472,2.5897620890489788e-23,True,Pre vs Post Inauguration
3304,0.8697722567287784,1.7401962107126535e-27,True,Pre vs Post Inauguration
3305,0.8701863354037267,1.5624952060543334e-27,True,Pre vs Post Inauguration
3306,0.8563146997929607,9.93464170916501e-27,True,Pre vs Post Inauguration
3307,0.8271221532091098,2.2550392555595806e-24,True,Pre vs Post Inauguration
3308,0.9569358178053831,9.541150585875982e-36,True,Pre vs Post Inauguration
3309,0.8412008281573499,2.5361180565893416e-25,True,Pre vs Post Inauguration
3310,0.8989648033126294,6.735800823411751e-30,True,Pre vs Post Inauguration
3311,0.8273291925465839,1.8052081556307332e-24,True,Pre vs Post Inauguration
3312,0.870600414078675,9.33496260066648e-28,True,Pre vs Post Inauguration
3313,0.7559006211180124,3.7971207720408486e-20,True,Pre vs Post Inauguration
3314,0.8267080745341615,2.74904237705152e-24,True,Pre vs Post Inauguration
3315,0.8420289855072464,9.576191896622993e-26,True,Pre vs Post Inauguration
3316,0.8993788819875776,3.828419385099035e-30,True,Pre vs Post Inauguration
3317,0.841407867494824,2.3117741307806233e-25,True,Pre vs Post Inauguration
3318,0.8846790890269152,1.0117821725744263e-28,True,Pre vs Post Inauguration
3319,0.7981366459627329,2.211877083043853e-22,True,Pre vs Post Inauguration
3320,0.7836438923395446,1.904423808545569e-21,True,Pre vs Post Inauguration
3321,0.8128364389233954,1.9804827355049364e-23,True,Pre vs Post Inauguration
3322,0.8848861283643892,7.770654204755933e-29,True,Pre vs Post Inauguration
3323,0.7985507246376812,1.5837254517679078e-22,True,Pre vs Post Inauguration
3324,0.8120082815734989,2.761690940880804e-23,True,Pre vs Post Inauguration
3325,0.7842650103519668,1.1656404183016831e-21,True,Pre vs Post Inauguration
3326,0.812215320910973,2.7141543468775184e-23,True,Pre vs Post Inauguration
3327,0.8416149068322981,1.9328246846895227e-25,True,Pre vs Post Inauguration
3328,0.8412008281573499,2.5361180565893416e-25,True,Pre vs Post Inauguration
3329,0.841407867494824,2.3117741307806233e-25,True,Pre vs Post Inauguration
3330,0.8554865424430642,2.2299136153707975e-26,True,Pre vs Post Inauguration
3331,0.8130434782608695,1.529711835041579e-23,True,Pre vs Post Inauguration
3332,0.8561076604554866,1.4522960304581176e-26,True,Pre vs Post Inauguration
3333,0.7695652173913043,1.2332333306930685e-20,True,Pre vs Post Inauguration
3334,0.8277432712215321,8.52187909368627e-25,True,Pre vs Post Inauguration
3335,0.8703933747412008,1.2979863739311527e-27,True,Pre vs Post Inauguration
3336,0.9279503105590062,1.3818702366597354e-32,True,Pre vs Post Inauguration
3337,0.8412008281573499,2.5361180565893416e-25,True,Pre vs Post Inauguration
3338,0.8561076604554866,1.4522960304581176e-26,True,Pre vs Post Inauguration
3339,0.7838509316770186,1.7232883692462425e-21,True,Pre vs Post Inauguration
3340,0.9279503105590062,1.3818702366597354e-32,True,Pre vs Post Inauguration
3341,0.8130434782608695,1.529711835041579e-23,True,Pre vs Post Inauguration
3342,0.8561076604554866,1.4522960304581176e-26,True,Pre vs Post Inauguration
3343,0.7979296066252588,2.3785870102727593e-22,True,Pre vs Post Inauguration
3344,0.9130434782608695,3.8284193850990333e-31,True,Pre vs Post Inauguration
