bootstrap_iteration,statistic,p_value,significant,comparison
72,20.24104884927856,1.1375326858806059e-05,True,Post-Inauguration vs Entire Period
73,15.349862606444784,0.00012133112240469007,True,Post-Inauguration vs Entire Period
74,13.670602952922437,0.00027900048304680585,True,Post-Inauguration vs Entire Period
75,13.450340551188905,0.0003114685688331219,True,Post-Inauguration vs Entire Period
76,15.722969338728463,0.00010098953852120944,True,Post-Inauguration vs Entire Period
77,10.90775316440587,0.0011281022700170684,True,Post-Inauguration vs Entire Period
78,7.991862594948939,0.005159723366616326,True,Post-Inauguration vs Entire Period
79,15.99819645126334,8.8233388551439e-05,True,Post-Inauguration vs Entire Period
80,8.905325261695735,0.003185368145681386,True,Post-Inauguration vs Entire Period
81,19.140282112270466,1.9245232615436468e-05,True,Post-Inauguration vs Entire Period
82,12.401401968631815,0.0005276836520815677,True,Post-Inauguration vs Entire Period
