bootstrap_iteration,d_statistic,p_value,significant,comparison
1850,0.5038026721479959,3.03206363313598e-11,True,Post-Inauguration vs Entire Period
1851,0.3891058581706064,9.051773631454002e-07,True,Post-Inauguration vs Entire Period
1852,0.44676258992805756,7.66661204863402e-09,True,Post-Inauguration vs Entire Period
1853,0.3673175745118191,4.487318245549723e-06,True,Post-Inauguration vs Entire Period
1854,0.4319630010277492,2.719621689351661e-08,True,Post-Inauguration vs Entire Period
1855,0.4751284686536485,5.335377552640602e-10,True,Post-Inauguration vs Entire Period
1856,0.40328879753340185,2.948604143874555e-07,True,Post-Inauguration vs Entire Period
1857,0.41089414182939366,1.643883494063624e-07,True,Post-Inauguration vs Entire Period
1858,0.38201438848920866,1.5580457695113767e-06,True,Post-Inauguration vs Entire Period
1859,0.4895169578622816,1.304422944521812e-10,True,Post-Inauguration vs Entire Period
1860,0.40318602261048303,2.9490768090164697e-07,True,Post-Inauguration vs Entire Period
1861,0.44676258992805756,7.66661204863402e-09,True,Post-Inauguration vs Entire Period
1862,0.48252826310380265,2.6521194818284576e-10,True,Post-Inauguration vs Entire Period
1863,0.5468653648509764,2.7811827139220197e-13,True,Post-Inauguration vs Entire Period
1864,0.4173689619732785,9.166731233016123e-08,True,Post-Inauguration vs Entire Period
1865,0.34573484069886945,2.0113120205369162e-05,True,Post-Inauguration vs Entire Period
1866,0.41109969167523125,1.625657207135092e-07,True,Post-Inauguration vs Entire Period
1867,0.46094552929085303,2.0749188727074203e-09,True,Post-Inauguration vs Entire Period
1868,0.5401849948612538,6.252477887062964e-13,True,Post-Inauguration vs Entire Period
1869,0.3963001027749229,5.192494698303745e-07,True,Post-Inauguration vs Entire Period
1870,0.3458376156217883,2.0105997125341515e-05,True,Post-Inauguration vs Entire Period
1871,0.439054470709147,1.4555649085225234e-08,True,Post-Inauguration vs Entire Period
1872,0.41757451181911615,9.166124011625485e-08,True,Post-Inauguration vs Entire Period
1873,0.4393627954779034,1.4545009095323472e-08,True,Post-Inauguration vs Entire Period
1874,0.51120246659815,1.4331839500209654e-11,True,Post-Inauguration vs Entire Period
1875,0.3526207605344296,1.2335822577300663e-05,True,Post-Inauguration vs Entire Period
1876,0.512332990750257,1.0977321507910584e-11,True,Post-Inauguration vs Entire Period
1877,0.44696813977389516,7.590822546173633e-09,True,Post-Inauguration vs Entire Period
1878,0.41808838643371016,9.109382280884502e-08,True,Post-Inauguration vs Entire Period
1879,0.339568345323741,3.1032913019544656e-05,True,Post-Inauguration vs Entire Period
1880,0.3958890030832477,5.199783394742404e-07,True,Post-Inauguration vs Entire Period
1881,0.46803699897225076,1.0588286430692107e-09,True,Post-Inauguration vs Entire Period
1882,0.4244604316546763,5.022482695260332e-08,True,Post-Inauguration vs Entire Period
1883,0.38201438848920866,1.5580457695113767e-06,True,Post-Inauguration vs Entire Period
1884,0.40328879753340185,2.948604143874555e-07,True,Post-Inauguration vs Entire Period
1885,0.43216855087358685,2.7178754326126054e-08,True,Post-Inauguration vs Entire Period
1886,0.46073997944501544,2.0765619642812645e-09,True,Post-Inauguration vs Entire Period
1887,0.4463514902363823,7.697328342713881e-09,True,Post-Inauguration vs Entire Period
1888,0.5108941418293936,1.433882882881586e-11,True,Post-Inauguration vs Entire Period
1889,0.4754367934224049,5.322793152075227e-10,True,Post-Inauguration vs Entire Period
1890,0.4749229188078109,5.335857949648569e-10,True,Post-Inauguration vs Entire Period
1891,0.38890030832476874,9.062271304785792e-07,True,Post-Inauguration vs Entire Period
1892,0.4539568345323741,4.005160516535583e-09,True,Post-Inauguration vs Entire Period
1893,0.46135662898252827,2.0436324842317148e-09,True,Post-Inauguration vs Entire Period
1894,0.3542651593011305,1.1146396379905181e-05,True,Post-Inauguration vs Entire Period
1895,0.5253854059609455,3.083167116473986e-12,True,Post-Inauguration vs Entire Period
1896,0.5119218910585817,1.3324618303387908e-11,True,Post-Inauguration vs Entire Period
1897,0.360431654676259,7.462697434274995e-06,True,Post-Inauguration vs Entire Period
1898,0.4330935251798561,2.4812237216204574e-08,True,Post-Inauguration vs Entire Period
1899,0.48232271325796505,2.654682401169132e-10,True,Post-Inauguration vs Entire Period
1900,0.4319630010277492,2.719621689351661e-08,True,Post-Inauguration vs Entire Period
1901,0.4683453237410072,1.0539332113958835e-09,True,Post-Inauguration vs Entire Period
1902,0.3461459403905447,2.0027398174016727e-05,True,Post-Inauguration vs Entire Period
1903,0.40298047276464544,2.949266785726534e-07,True,Post-Inauguration vs Entire Period
1904,0.4392600205549846,1.4552053797359713e-08,True,Post-Inauguration vs Entire Period
1905,0.4754367934224049,5.322793152075227e-10,True,Post-Inauguration vs Entire Period
1906,0.4608427543679342,2.076107743182512e-09,True,Post-Inauguration vs Entire Period
1907,0.46125385405960945,2.0581398649150066e-09,True,Post-Inauguration vs Entire Period
1908,0.4462487153134635,7.697796997810048e-09,True,Post-Inauguration vs Entire Period
1909,0.38890030832476874,9.062271304785792e-07,True,Post-Inauguration vs Entire Period
1910,0.4754367934224049,5.322793152075227e-10,True,Post-Inauguration vs Entire Period
1911,0.36772867420349437,4.466824465506593e-06,True,Post-Inauguration vs Entire Period
1912,0.4827338129496403,2.639750598192405e-10,True,Post-Inauguration vs Entire Period
1913,0.42487153134635147,5.0212598865128217e-08,True,Post-Inauguration vs Entire Period
1914,0.43895169578622817,1.455583873878128e-08,True,Post-Inauguration vs Entire Period
1915,0.3972250770811922,4.758857326505721e-07,True,Post-Inauguration vs Entire Period
1916,0.4970195272353546,6.310147883478505e-11,True,Post-Inauguration vs Entire Period
1917,0.5327852004110997,1.4006739496424116e-12,True,Post-Inauguration vs Entire Period
1918,0.48232271325796505,2.654682401169132e-10,True,Post-Inauguration vs Entire Period
1919,0.4172661870503597,9.166745233620835e-08,True,Post-Inauguration vs Entire Period
1920,0.30986639260020554,0.00019728904147536913,True,Post-Inauguration vs Entire Period
1921,0.518705035971223,6.634578070334811e-12,True,Post-Inauguration vs Entire Period
1922,0.3961973278520041,5.196694039673388e-07,True,Post-Inauguration vs Entire Period
1923,0.5036998972250771,3.032125090201795e-11,True,Post-Inauguration vs Entire Period
1924,0.4104830421377184,1.65336172119749e-07,True,Post-Inauguration vs Entire Period
1925,0.46793422404933194,1.0590742477677614e-09,True,Post-Inauguration vs Entire Period
1926,0.43186022610483044,2.7197760059753793e-08,True,Post-Inauguration vs Entire Period
1927,0.3960945529290853,5.198696818614625e-07,True,Post-Inauguration vs Entire Period
1928,0.418191161356629,9.066239330915221e-08,True,Post-Inauguration vs Entire Period
1929,0.3675231243576567,4.482450397805055e-06,True,Post-Inauguration vs Entire Period
1930,0.4536485097636177,4.021403100744295e-09,True,Post-Inauguration vs Entire Period
1931,0.46073997944501544,2.0765619642812645e-09,True,Post-Inauguration vs Entire Period
1932,0.518191161356629,6.692837396848974e-12,True,Post-Inauguration vs Entire Period
1933,0.51120246659815,1.4331839500209654e-11,True,Post-Inauguration vs Entire Period
1934,0.48232271325796505,2.654682401169132e-10,True,Post-Inauguration vs Entire Period
1935,0.38191161356628983,1.5602262417602929e-06,True,Post-Inauguration vs Entire Period
1936,0.4682425488180884,1.0567439520566827e-09,True,Post-Inauguration vs Entire Period
1937,0.3958890030832477,5.199783394742404e-07,True,Post-Inauguration vs Entire Period
1938,0.4325796505652621,2.686418762480213e-08,True,Post-Inauguration vs Entire Period
1939,0.45344295991778005,4.022492044594638e-09,True,Post-Inauguration vs Entire Period
1940,0.48252826310380265,2.6521194818284576e-10,True,Post-Inauguration vs Entire Period
1941,0.3971223021582734,4.862262478397727e-07,True,Post-Inauguration vs Entire Period
1942,0.4179856115107914,9.13656012219627e-08,True,Post-Inauguration vs Entire Period
1943,0.4188078108941418,8.239417306631806e-08,True,Post-Inauguration vs Entire Period
1944,0.36793422404933196,4.430270199696886e-06,True,Post-Inauguration vs Entire Period
1945,0.4465570400822199,7.69188628522058e-09,True,Post-Inauguration vs Entire Period
1946,0.48931140801644396,1.3045560180101539e-10,True,Post-Inauguration vs Entire Period
1947,0.39568345323741005,5.199855320214378e-07,True,Post-Inauguration vs Entire Period
1948,0.3673175745118191,4.487318245549723e-06,True,Post-Inauguration vs Entire Period
1949,0.3673175745118191,4.487318245549723e-06,True,Post-Inauguration vs Entire Period
1950,0.44665981500513874,7.683271400729144e-09,True,Post-Inauguration vs Entire Period
1951,0.4683453237410072,1.0539332113958835e-09,True,Post-Inauguration vs Entire Period
1952,0.39671120246659813,5.120118871717464e-07,True,Post-Inauguration vs Entire Period
1953,0.4249743062692703,5.0190430836070024e-08,True,Post-Inauguration vs Entire Period
1954,0.4033915724563207,2.9474359039843456e-07,True,Post-Inauguration vs Entire Period
1955,0.37410071942446044,2.6628447187444974e-06,True,Post-Inauguration vs Entire Period
1956,0.47553956834532374,5.307544147155909e-10,True,Post-Inauguration vs Entire Period
1957,0.51120246659815,1.4331839500209654e-11,True,Post-Inauguration vs Entire Period
1958,0.5113052415210688,1.4317939879880407e-11,True,Post-Inauguration vs Entire Period
1959,0.3605344295991778,7.446994197874347e-06,True,Post-Inauguration vs Entire Period
1960,0.4341212744090442,1.6442418801992874e-08,True,Post-Inauguration vs Entire Period
1961,0.4750256937307297,5.335773533035567e-10,True,Post-Inauguration vs Entire Period
1962,0.5326824254881809,1.4013386102569067e-12,True,Post-Inauguration vs Entire Period
1963,0.38139773895169576,1.5623294843933205e-06,True,Post-Inauguration vs Entire Period
1964,0.46803699897225076,1.0588286430692107e-09,True,Post-Inauguration vs Entire Period
1965,0.5255909558067832,3.0814514044651916e-12,True,Post-Inauguration vs Entire Period
1966,0.4536485097636177,4.021403100744295e-09,True,Post-Inauguration vs Entire Period
1967,0.46803699897225076,1.0588286430692107e-09,True,Post-Inauguration vs Entire Period
1968,0.4535457348406989,4.02223654390549e-09,True,Post-Inauguration vs Entire Period
1969,0.38920863309352516,9.038664556775079e-07,True,Post-Inauguration vs Entire Period
1970,0.4249743062692703,5.0190430836070024e-08,True,Post-Inauguration vs Entire Period
1971,0.3745118191161357,2.662262229596532e-06,True,Post-Inauguration vs Entire Period
1972,0.4179856115107914,9.13656012219627e-08,True,Post-Inauguration vs Entire Period
1973,0.38201438848920866,1.5580457695113767e-06,True,Post-Inauguration vs Entire Period
1974,0.4828365878725591,2.625297188405857e-10,True,Post-Inauguration vs Entire Period
1975,0.4676258992805755,1.0591663106584423e-09,True,Post-Inauguration vs Entire Period
1976,0.4327852004110997,2.6346421180234495e-08,True,Post-Inauguration vs Entire Period
1977,0.3960945529290853,5.198696818614625e-07,True,Post-Inauguration vs Entire Period
1978,0.49013360739979445,1.276384247947777e-10,True,Post-Inauguration vs Entire Period
1979,0.5047276464542652,2.8346142421941477e-11,True,Post-Inauguration vs Entire Period
1980,0.3821171634121274,1.5543953099259086e-06,True,Post-Inauguration vs Entire Period
1981,0.43216855087358685,2.7178754326126054e-08,True,Post-Inauguration vs Entire Period
1982,0.5038026721479959,3.03206363313598e-11,True,Post-Inauguration vs Entire Period
1983,0.41079136690647483,1.648531070241545e-07,True,Post-Inauguration vs Entire Period
1984,0.4039054470709147,2.9017421359957295e-07,True,Post-Inauguration vs Entire Period
1985,0.5396711202466599,6.28604748211167e-13,True,Post-Inauguration vs Entire Period
1986,0.33114080164439874,5.179183998189508e-05,True,Post-Inauguration vs Entire Period
1987,0.5115107913669065,1.4224521773528251e-11,True,Post-Inauguration vs Entire Period
1988,0.41027749229188076,1.6537205709642764e-07,True,Post-Inauguration vs Entire Period
1989,0.4250770811921891,5.0142608044610494e-08,True,Post-Inauguration vs Entire Period
1990,0.46104830421377185,2.0722839837119926e-09,True,Post-Inauguration vs Entire Period
1991,0.38869475847893115,9.064142665886771e-07,True,Post-Inauguration vs Entire Period
1992,0.4965056526207605,6.329629553757135e-11,True,Post-Inauguration vs Entire Period
1993,0.3178828365878726,0.000123938772502144,True,Post-Inauguration vs Entire Period
1994,0.5265159301130524,2.575672486202975e-12,True,Post-Inauguration vs Entire Period
1995,0.4538540596094553,4.014449389489958e-09,True,Post-Inauguration vs Entire Period
1996,0.4608427543679342,2.076107743182512e-09,True,Post-Inauguration vs Entire Period
1997,0.41767728674203497,9.16457734095486e-08,True,Post-Inauguration vs Entire Period
1998,0.38869475847893115,9.064142665886771e-07,True,Post-Inauguration vs Entire Period
1999,0.4033915724563207,2.9474359039843456e-07,True,Post-Inauguration vs Entire Period
2000,0.38900308324768756,9.058862953897673e-07,True,Post-Inauguration vs Entire Period
2001,0.410688591983556,1.6512456710173457e-07,True,Post-Inauguration vs Entire Period
2002,0.410688591983556,1.6512456710173457e-07,True,Post-Inauguration vs Entire Period
2003,0.4319630010277492,2.719621689351661e-08,True,Post-Inauguration vs Entire Period
2004,0.4895169578622816,1.304422944521812e-10,True,Post-Inauguration vs Entire Period
2005,0.4174717368961973,9.1666180888293e-08,True,Post-Inauguration vs Entire Period
2006,0.4465570400822199,7.69188628522058e-09,True,Post-Inauguration vs Entire Period
2007,0.4536485097636177,4.021403100744295e-09,True,Post-Inauguration vs Entire Period
2008,0.4535457348406989,4.02223654390549e-09,True,Post-Inauguration vs Entire Period
2009,0.38201438848920866,1.5580457695113767e-06,True,Post-Inauguration vs Entire Period
2010,0.410688591983556,1.6512456710173457e-07,True,Post-Inauguration vs Entire Period
2011,0.4682425488180884,1.0567439520566827e-09,True,Post-Inauguration vs Entire Period
2012,0.4750256937307297,5.335773533035567e-10,True,Post-Inauguration vs Entire Period
2013,0.40483042137718395,2.3616036830086079e-07,True,Post-Inauguration vs Entire Period
2014,0.4179856115107914,9.13656012219627e-08,True,Post-Inauguration vs Entire Period
2015,0.4105858170606372,1.6526853170495991e-07,True,Post-Inauguration vs Entire Period
2016,0.38900308324768756,9.058862953897673e-07,True,Post-Inauguration vs Entire Period
2017,0.38890030832476874,9.062271304785792e-07,True,Post-Inauguration vs Entire Period
2018,0.49660842754367934,6.329509882918073e-11,True,Post-Inauguration vs Entire Period
2019,0.49691675231243576,6.321821931338644e-11,True,Post-Inauguration vs Entire Period
2020,0.4247687564234327,5.022135146529158e-08,True,Post-Inauguration vs Entire Period
2021,0.44665981500513874,7.683271400729144e-09,True,Post-Inauguration vs Entire Period
2022,0.4172661870503597,9.166745233620835e-08,True,Post-Inauguration vs Entire Period
2023,0.3963001027749229,5.192494698303745e-07,True,Post-Inauguration vs Entire Period
2024,0.41767728674203497,9.16457734095486e-08,True,Post-Inauguration vs Entire Period
2025,0.4103802672147996,1.6536330673240564e-07,True,Post-Inauguration vs Entire Period
2026,0.38900308324768756,9.058862953897673e-07,True,Post-Inauguration vs Entire Period
2027,0.38191161356628983,1.5602262417602929e-06,True,Post-Inauguration vs Entire Period
2028,0.4539568345323741,4.005160516535583e-09,True,Post-Inauguration vs Entire Period
2029,0.3960945529290853,5.198696818614625e-07,True,Post-Inauguration vs Entire Period
2030,0.36772867420349437,4.466824465506593e-06,True,Post-Inauguration vs Entire Period
2031,0.4103802672147996,1.6536330673240564e-07,True,Post-Inauguration vs Entire Period
2032,0.43206577595066803,2.7191299898386352e-08,True,Post-Inauguration vs Entire Period
2033,0.42487153134635147,5.0212598865128217e-08,True,Post-Inauguration vs Entire Period
2034,0.5544707091469682,1.2104877166185455e-13,True,Post-Inauguration vs Entire Period
2035,0.4251798561151079,5.005141559368417e-08,True,Post-Inauguration vs Entire Period
2036,0.4683453237410072,1.0539332113958835e-09,True,Post-Inauguration vs Entire Period
2037,0.5396711202466599,6.28604748211167e-13,True,Post-Inauguration vs Entire Period
2038,0.42487153134635147,5.0212598865128217e-08,True,Post-Inauguration vs Entire Period
2039,0.44665981500513874,7.683271400729144e-09,True,Post-Inauguration vs Entire Period
2040,0.35313463514902366,1.2320035791050315e-05,True,Post-Inauguration vs Entire Period
2041,0.3675231243576567,4.482450397805055e-06,True,Post-Inauguration vs Entire Period
2042,0.4606372045220966,2.0767002393112645e-09,True,Post-Inauguration vs Entire Period
2043,0.41767728674203497,9.16457734095486e-08,True,Post-Inauguration vs Entire Period
2044,0.48982528263103803,1.3008489349990495e-10,True,Post-Inauguration vs Entire Period
2045,0.4184994861253854,8.793445359319177e-08,True,Post-Inauguration vs Entire Period
2046,0.47564234326824256,5.280679926464014e-10,True,Post-Inauguration vs Entire Period
2047,0.4249743062692703,5.0190430836070024e-08,True,Post-Inauguration vs Entire Period
2048,0.4247687564234327,5.022135146529158e-08,True,Post-Inauguration vs Entire Period
2049,0.4246659815005139,5.0224122257940325e-08,True,Post-Inauguration vs Entire Period
2050,0.4463514902363823,7.697328342713881e-09,True,Post-Inauguration vs Entire Period
2051,0.43237410071942445,2.7099330639356575e-08,True,Post-Inauguration vs Entire Period
2052,0.3959917780061665,5.199514387713693e-07,True,Post-Inauguration vs Entire Period
2053,0.4319630010277492,2.719621689351661e-08,True,Post-Inauguration vs Entire Period
2054,0.36762589928057554,4.476558662626236e-06,True,Post-Inauguration vs Entire Period
2055,0.352929085303186,1.2333085546789694e-05,True,Post-Inauguration vs Entire Period
2056,0.51120246659815,1.4331839500209654e-11,True,Post-Inauguration vs Entire Period
2057,0.518191161356629,6.692837396848974e-12,True,Post-Inauguration vs Entire Period
2058,0.4103802672147996,1.6536330673240564e-07,True,Post-Inauguration vs Entire Period
2059,0.4105858170606372,1.6526853170495991e-07,True,Post-Inauguration vs Entire Period
2060,0.43237410071942445,2.7099330639356575e-08,True,Post-Inauguration vs Entire Period
2061,0.3963001027749229,5.192494698303745e-07,True,Post-Inauguration vs Entire Period
2062,0.41788283658787256,9.152359677395297e-08,True,Post-Inauguration vs Entire Period
2063,0.43216855087358685,2.7178754326126054e-08,True,Post-Inauguration vs Entire Period
2064,0.42456320657759505,5.022475017797683e-08,True,Post-Inauguration vs Entire Period
2065,0.46793422404933194,1.0590742477677614e-09,True,Post-Inauguration vs Entire Period
2066,0.49681397738951694,6.327002246717276e-11,True,Post-Inauguration vs Entire Period
2067,0.50431654676259,3.0099819234710745e-11,True,Post-Inauguration vs Entire Period
2068,0.4104830421377184,1.65336172119749e-07,True,Post-Inauguration vs Entire Period
2069,0.43884892086330934,1.4555861409620104e-08,True,Post-Inauguration vs Entire Period
2070,0.4897225077081192,1.3030665945295123e-10,True,Post-Inauguration vs Entire Period
2071,0.47574511819116133,5.23737167274304e-10,True,Post-Inauguration vs Entire Period
2072,0.48252826310380265,2.6521194818284576e-10,True,Post-Inauguration vs Entire Period
2073,0.4174717368961973,9.1666180888293e-08,True,Post-Inauguration vs Entire Period
2074,0.381808838643371,1.5614139636318268e-06,True,Post-Inauguration vs Entire Period
2075,0.4608427543679342,2.076107743182512e-09,True,Post-Inauguration vs Entire Period
2076,0.4608427543679342,2.076107743182512e-09,True,Post-Inauguration vs Entire Period
2077,0.36063720452209663,7.423023238355517e-06,True,Post-Inauguration vs Entire Period
2078,0.381808838643371,1.5614139636318268e-06,True,Post-Inauguration vs Entire Period
2079,0.39568345323741005,5.199855320214378e-07,True,Post-Inauguration vs Entire Period
2080,0.4103802672147996,1.6536330673240564e-07,True,Post-Inauguration vs Entire Period
2081,0.381808838643371,1.5614139636318268e-06,True,Post-Inauguration vs Entire Period
2082,0.41757451181911615,9.166124011625485e-08,True,Post-Inauguration vs Entire Period
2083,0.5114080164439877,1.4286506188889253e-11,True,Post-Inauguration vs Entire Period
2084,0.48961973278520043,1.3040530915511549e-10,True,Post-Inauguration vs Entire Period
2085,0.4894141829393628,1.3045328940872212e-10,True,Post-Inauguration vs Entire Period
2086,0.4247687564234327,5.022135146529158e-08,True,Post-Inauguration vs Entire Period
2087,0.45334018499486123,4.022547814757785e-09,True,Post-Inauguration vs Entire Period
2088,0.37440904419321686,2.662668125885068e-06,True,Post-Inauguration vs Entire Period
2089,0.49671120246659817,6.328937386454563e-11,True,Post-Inauguration vs Entire Period
2090,0.49660842754367934,6.329509882918073e-11,True,Post-Inauguration vs Entire Period
2091,0.3891058581706064,9.051773631454002e-07,True,Post-Inauguration vs Entire Period
2092,0.3319630010277492,5.1215410615759205e-05,True,Post-Inauguration vs Entire Period
2093,0.4322713257965057,2.7151522197219926e-08,True,Post-Inauguration vs Entire Period
2094,0.4618705035971223,1.8395906639868473e-09,True,Post-Inauguration vs Entire Period
2095,0.4748201438848921,5.335867562609307e-10,True,Post-Inauguration vs Entire Period
2096,0.410688591983556,1.6512456710173457e-07,True,Post-Inauguration vs Entire Period
2097,0.4606372045220966,2.0767002393112645e-09,True,Post-Inauguration vs Entire Period
2098,0.40349434737923945,2.9449675334406036e-07,True,Post-Inauguration vs Entire Period
2099,0.5543679342240493,1.2126156714302236e-13,True,Post-Inauguration vs Entire Period
2100,0.4683453237410072,1.0539332113958835e-09,True,Post-Inauguration vs Entire Period
2101,0.46094552929085303,2.0749188727074203e-09,True,Post-Inauguration vs Entire Period
2102,0.3895169578622816,8.931642625399318e-07,True,Post-Inauguration vs Entire Period
2103,0.38900308324768756,9.058862953897673e-07,True,Post-Inauguration vs Entire Period
2104,0.4463514902363823,7.697328342713881e-09,True,Post-Inauguration vs Entire Period
2105,0.410174717368962,1.6537408285122522e-07,True,Post-Inauguration vs Entire Period
2106,0.4683453237410072,1.0539332113958835e-09,True,Post-Inauguration vs Entire Period
2107,0.40349434737923945,2.9449675334406036e-07,True,Post-Inauguration vs Entire Period
2108,0.48252826310380265,2.6521194818284576e-10,True,Post-Inauguration vs Entire Period
2109,0.4460431654676259,7.69791239788296e-09,True,Post-Inauguration vs Entire Period
2110,0.39013360739979447,8.142564453565692e-07,True,Post-Inauguration vs Entire Period
2111,0.439054470709147,1.4555649085225234e-08,True,Post-Inauguration vs Entire Period
2112,0.3816032887975334,1.562229364607512e-06,True,Post-Inauguration vs Entire Period
2113,0.48252826310380265,2.6521194818284576e-10,True,Post-Inauguration vs Entire Period
2114,0.3963001027749229,5.192494698303745e-07,True,Post-Inauguration vs Entire Period
2115,0.44645426515930114,7.695810883646941e-09,True,Post-Inauguration vs Entire Period
2116,0.43186022610483044,2.7197760059753793e-08,True,Post-Inauguration vs Entire Period
2117,0.5110996916752313,1.4337001277104982e-11,True,Post-Inauguration vs Entire Period
2118,0.41089414182939366,1.643883494063624e-07,True,Post-Inauguration vs Entire Period
2119,0.5326824254881809,1.4013386102569067e-12,True,Post-Inauguration vs Entire Period
2120,0.48931140801644396,1.3045560180101539e-10,True,Post-Inauguration vs Entire Period
2121,0.4536485097636177,4.021403100744295e-09,True,Post-Inauguration vs Entire Period
2122,0.4749229188078109,5.335857949648569e-10,True,Post-Inauguration vs Entire Period
2123,0.41788283658787256,9.152359677395297e-08,True,Post-Inauguration vs Entire Period
2124,0.44645426515930114,7.695810883646941e-09,True,Post-Inauguration vs Entire Period
2125,0.5180883864337101,6.692995683104808e-12,True,Post-Inauguration vs Entire Period
2126,0.4892086330935252,1.3045586088218693e-10,True,Post-Inauguration vs Entire Period
2127,0.48263103802672147,2.6479458562783725e-10,True,Post-Inauguration vs Entire Period
2128,0.5905447070914697,1.5349506846303805e-15,True,Post-Inauguration vs Entire Period
2129,0.3817060637204522,1.5619897990652063e-06,True,Post-Inauguration vs Entire Period
2130,0.3602261048304214,7.477608678088056e-06,True,Post-Inauguration vs Entire Period
2131,0.42456320657759505,5.022475017797683e-08,True,Post-Inauguration vs Entire Period
2132,0.4608427543679342,2.076107743182512e-09,True,Post-Inauguration vs Entire Period
2133,0.3459403905447071,2.009198355259009e-05,True,Post-Inauguration vs Entire Period
2134,0.5116135662898252,1.4115245587814558e-11,True,Post-Inauguration vs Entire Period
2135,0.34573484069886945,2.0113120205369162e-05,True,Post-Inauguration vs Entire Period
2136,0.3891058581706064,9.051773631454002e-07,True,Post-Inauguration vs Entire Period
2137,0.35334018499486125,1.2279473603527214e-05,True,Post-Inauguration vs Entire Period
2138,0.4033915724563207,2.9474359039843456e-07,True,Post-Inauguration vs Entire Period
2139,0.46803699897225076,1.0588286430692107e-09,True,Post-Inauguration vs Entire Period
2140,0.4244604316546763,5.022482695260332e-08,True,Post-Inauguration vs Entire Period
2141,0.4251798561151079,5.005141559368417e-08,True,Post-Inauguration vs Entire Period
2142,0.4832476875642343,2.4549790740373646e-10,True,Post-Inauguration vs Entire Period
2143,0.4895169578622816,1.304422944521812e-10,True,Post-Inauguration vs Entire Period
2144,0.38900308324768756,9.058862953897673e-07,True,Post-Inauguration vs Entire Period
2145,0.4182939362795478,9.002232751036676e-08,True,Post-Inauguration vs Entire Period
2146,0.4676258992805755,1.0591663106584423e-09,True,Post-Inauguration vs Entire Period
2147,0.43915724563206576,1.4554795636093248e-08,True,Post-Inauguration vs Entire Period
2148,0.4468653648509764,7.637517992982647e-09,True,Post-Inauguration vs Entire Period
2149,0.41079136690647483,1.648531070241545e-07,True,Post-Inauguration vs Entire Period
2150,0.4538540596094553,4.014449389489958e-09,True,Post-Inauguration vs Entire Period
2151,0.45334018499486123,4.022547814757785e-09,True,Post-Inauguration vs Entire Period
2152,0.439568345323741,1.4500013178918743e-08,True,Post-Inauguration vs Entire Period
2153,0.3891058581706064,9.051773631454002e-07,True,Post-Inauguration vs Entire Period
2154,0.3891058581706064,9.051773631454002e-07,True,Post-Inauguration vs Entire Period
2155,0.38920863309352516,9.038664556775079e-07,True,Post-Inauguration vs Entire Period
2156,0.4394655704008222,1.4529628609126802e-08,True,Post-Inauguration vs Entire Period
2157,0.4324768756423433,2.700880114634036e-08,True,Post-Inauguration vs Entire Period
2158,0.4251798561151079,5.005141559368417e-08,True,Post-Inauguration vs Entire Period
2159,0.45457348406988696,3.703986253893668e-09,True,Post-Inauguration vs Entire Period
2160,0.47533401849948614,5.330576228232049e-10,True,Post-Inauguration vs Entire Period
2161,0.40380267214799587,2.920050358278342e-07,True,Post-Inauguration vs Entire Period
2162,0.38900308324768756,9.058862953897673e-07,True,Post-Inauguration vs Entire Period
2163,0.44676258992805756,7.66661204863402e-09,True,Post-Inauguration vs Entire Period
2164,0.43895169578622817,1.455583873878128e-08,True,Post-Inauguration vs Entire Period
2165,0.38201438848920866,1.5580457695113767e-06,True,Post-Inauguration vs Entire Period
2166,0.45447070914696813,3.795916282620883e-09,True,Post-Inauguration vs Entire Period
2167,0.3816032887975334,1.562229364607512e-06,True,Post-Inauguration vs Entire Period
2168,0.5688591983556013,2.2089903777370628e-14,True,Post-Inauguration vs Entire Period
2169,0.4319630010277492,2.719621689351661e-08,True,Post-Inauguration vs Entire Period
2170,0.4828365878725591,2.625297188405857e-10,True,Post-Inauguration vs Entire Period
2171,0.41788283658787256,9.152359677395297e-08,True,Post-Inauguration vs Entire Period
2172,0.43967112024665983,1.4448458164863447e-08,True,Post-Inauguration vs Entire Period
2173,0.3673175745118191,4.487318245549723e-06,True,Post-Inauguration vs Entire Period
2174,0.46855087358684483,1.0410223146284911e-09,True,Post-Inauguration vs Entire Period
2175,0.4536485097636177,4.021403100744295e-09,True,Post-Inauguration vs Entire Period
2176,0.5114080164439877,1.4286506188889253e-11,True,Post-Inauguration vs Entire Period
2177,0.47564234326824256,5.280679926464014e-10,True,Post-Inauguration vs Entire Period
2178,0.4751284686536485,5.335377552640602e-10,True,Post-Inauguration vs Entire Period
2179,0.42487153134635147,5.0212598865128217e-08,True,Post-Inauguration vs Entire Period
2180,0.43915724563206576,1.4554795636093248e-08,True,Post-Inauguration vs Entire Period
2181,0.5326824254881809,1.4013386102569067e-12,True,Post-Inauguration vs Entire Period
2182,0.41778006166495374,9.160690309647898e-08,True,Post-Inauguration vs Entire Period
2183,0.38848920863309355,9.064269266922268e-07,True,Post-Inauguration vs Entire Period
2184,0.4250770811921891,5.0142608044610494e-08,True,Post-Inauguration vs Entire Period
2185,0.42559095580678313,4.874674591176823e-08,True,Post-Inauguration vs Entire Period
2186,0.4683453237410072,1.0539332113958835e-09,True,Post-Inauguration vs Entire Period
2187,0.5184994861253854,6.682338092758461e-12,True,Post-Inauguration vs Entire Period
