bootstrap_iteration,d_statistic,p_value,significant,comparison
200,0.49577729121050984,5.3993053266700734e-11,True,Pre-Inauguration vs Entire Period
201,0.5464497966843916,2.2429108619169857e-13,True,Pre-Inauguration vs Entire Period
202,0.4666875195495777,9.615960977710577e-10,True,Pre-Inauguration vs Entire Period
203,0.43102908977166093,2.4135124552195135e-08,True,Pre-Inauguration vs Entire Period
204,0.4019393181107288,2.721452652889517e-07,True,Pre-Inauguration vs Entire Period
205,0.4450005213220728,7.174730587609305e-09,True,Pre-Inauguration vs Entire Period
206,0.45229903034094465,3.6597111962638315e-09,True,Pre-Inauguration vs Entire Period
207,0.33666979459910334,3.2818263683747854e-05,True,Pre-Inauguration vs Entire Period
208,0.41611927849025127,8.751887401672826e-08,True,Pre-Inauguration vs Entire Period
209,0.5608382858930248,4.155337636416713e-14,True,Pre-Inauguration vs Entire Period
210,0.5247627984568867,2.5414945305939205e-12,True,Pre-Inauguration vs Entire Period
211,0.4814930664164321,2.270962188875999e-10,True,Pre-Inauguration vs Entire Period
212,0.379626733395892,1.7034021258266267e-06,True,Pre-Inauguration vs Entire Period
213,0.40214784693983946,2.672570727244505e-07,True,Pre-Inauguration vs Entire Period
214,0.4814930664164321,2.270962188875999e-10,True,Pre-Inauguration vs Entire Period
215,0.4666875195495777,9.615960977710577e-10,True,Pre-Inauguration vs Entire Period
216,0.4302992388697737,2.7832210953398218e-08,True,Pre-Inauguration vs Entire Period
217,0.46001459701803776,1.798238957697289e-09,True,Pre-Inauguration vs Entire Period
218,0.4673131060369096,9.114130549531552e-10,True,Pre-Inauguration vs Entire Period
219,0.4300907100406631,3.031045513733767e-08,True,Pre-Inauguration vs Entire Period
220,0.45250755917005525,3.5512908512501974e-09,True,Pre-Inauguration vs Entire Period
221,0.4306120321134397,2.5361309882729887e-08,True,Pre-Inauguration vs Entire Period
222,0.4164320717339172,8.315648749328744e-08,True,Pre-Inauguration vs Entire Period
223,0.503180064643937,2.543232267946394e-11,True,Pre-Inauguration vs Entire Period
224,0.4381190699614222,1.2947546063525402e-08,True,Pre-Inauguration vs Entire Period
225,0.48879157543530394,1.1063800628108028e-10,True,Pre-Inauguration vs Entire Period
226,0.48180585966009803,2.259249453019839e-10,True,Pre-Inauguration vs Entire Period
227,0.45250755917005525,3.5512908512501974e-09,True,Pre-Inauguration vs Entire Period
228,0.41622354290480656,8.561900978980609e-08,True,Pre-Inauguration vs Entire Period
229,0.3735793973516839,2.4323441978498486e-06,True,Pre-Inauguration vs Entire Period
230,0.40256490459806066,2.6464607425653576e-07,True,Pre-Inauguration vs Entire Period
231,0.35919090814305077,6.884014176653886e-06,True,Pre-Inauguration vs Entire Period
232,0.49577729121050984,5.3993053266700734e-11,True,Pre-Inauguration vs Entire Period
233,0.3665936815764779,4.1070921751098755e-06,True,Pre-Inauguration vs Entire Period
234,0.38004379105411323,1.523115752791812e-06,True,Pre-Inauguration vs Entire Period
235,0.46689604837868837,9.28157068698931e-10,True,Pre-Inauguration vs Entire Period
236,0.3663851527473673,4.114855183615318e-06,True,Pre-Inauguration vs Entire Period
237,0.40923782712960066,1.5049298393082927e-07,True,Pre-Inauguration vs Entire Period
238,0.4740902929830049,4.658880228555693e-10,True,Pre-Inauguration vs Entire Period
239,0.5164216452924617,9.074394187544472e-12,True,Pre-Inauguration vs Entire Period
240,0.4233135230945678,4.79826295850466e-08,True,Pre-Inauguration vs Entire Period
241,0.43123761860077153,2.400326118658638e-08,True,Pre-Inauguration vs Entire Period
242,0.5025544781566051,2.879198274637904e-11,True,Pre-Inauguration vs Entire Period
243,0.40934209154415596,1.493122317607869e-07,True,Pre-Inauguration vs Entire Period
244,0.4164320717339172,8.315648749328744e-08,True,Pre-Inauguration vs Entire Period
245,0.4234177875091231,4.686572205892471e-08,True,Pre-Inauguration vs Entire Period
246,0.5028672714002711,2.6119290082356124e-11,True,Pre-Inauguration vs Entire Period
247,0.38702950682931914,9.32437512442216e-07,True,Pre-Inauguration vs Entire Period
248,0.4442706704201856,9.697775074604096e-09,True,Pre-Inauguration vs Entire Period
249,0.4959858200396205,5.338787163252681e-11,True,Pre-Inauguration vs Entire Period
250,0.37337086852257323,2.447436158546947e-06,True,Pre-Inauguration vs Entire Period
251,0.5602126994056928,4.9733478932133455e-14,True,Pre-Inauguration vs Entire Period
252,0.3016369513085184,0.0002850218217232038,True,Pre-Inauguration vs Entire Period
253,0.4238348451673444,4.475413000533555e-08,True,Pre-Inauguration vs Entire Period
254,0.5167344385361277,7.32442590402123e-12,True,Pre-Inauguration vs Entire Period
255,0.43082056094255033,2.4520610126205507e-08,True,Pre-Inauguration vs Entire Period
256,0.3872380356584298,8.841328383385557e-07,True,Pre-Inauguration vs Entire Period
257,0.38765509331665104,8.3274152963338e-07,True,Pre-Inauguration vs Entire Period
258,0.3664894171619226,4.1096759763822015e-06,True,Pre-Inauguration vs Entire Period
259,0.38786362214576164,8.237974857856039e-07,True,Pre-Inauguration vs Entire Period
